3; 41747; 223.0
1; 41226; 224.0
4; 40917; 228.0
5; 41182; 245.0
6; 40906; 248.0
7; 40800; 223.0
8; 41135; 212.0
9; 41316; 230.0
11; 41137; 251.0
10; 40613; 227.0
12; 41870; 208.0
13; 41506; 241.0
15; 40776; 238.0
14; 40594; 224.0
16; 41187; 222.0
18; 41793; 234.0
19; 41094; 213.0
17; 41235; 246.0
21; 41022; 239.0
20; 41222; 241.0
22; 41753; 211.0
24; 41567; 226.0
23; 41361; 246.0
25; 40662; 220.0
26; 41529; 217.0
27; 41258; 232.0
28; 40554; 236.0
30; 41139; 218.0
29; 40930; 219.0
31; 40939; 231.0
33; 41564; 254.0
32; 41767; 231.0
36; 40937; 238.0
34; 40587; 234.0
37; 40823; 233.0
35; 40924; 236.0
38; 41093; 225.0
39; 41759; 256.0
40; 41366; 249.0
41; 41399; 243.0
43; 41022; 236.0
42; 40853; 232.0
44; 41244; 234.0
45; 40857; 226.0
47; 41315; 237.0
48; 40906; 243.0
46; 41087; 224.0
49; 41433; 232.0
50; 40806; 229.0
52; 41370; 256.0
53; 41132; 224.0
51; 41161; 208.0
54; 40885; 228.0
55; 41507; 246.0
57; 41223; 241.0
56; 40898; 239.0
58; 40520; 216.0
59; 40923; 216.0
60; 40990; 201.0
61; 41420; 225.0
62; 41233; 209.0
63; 40749; 196.0
64; 41076; 224.0
65; 41342; 224.0
67; 40839; 233.0
68; 40922; 228.0
66; 40630; 241.0
69; 40582; 232.0
70; 40984; 229.0
71; 41320; 202.0
72; 40565; 189.0
73; 41392; 240.0
74; 40845; 225.0
75; 41110; 224.0
76; 41315; 255.0
77; 40998; 224.0
78; 41100; 233.0
80; 41227; 253.0
79; 41006; 228.0
81; 40882; 252.0
82; 40935; 238.0
83; 41551; 256.0
84; 40965; 242.0
86; 40877; 227.0
87; 41757; 219.0
89; 41301; 221.0
85; 41332; 250.0
88; 41409; 207.0
90; 41401; 212.0
91; 41041; 227.0
93; 40334; 237.0
94; 41036; 224.0
92; 41164; 218.0
95; 40929; 224.0
96; 40937; 227.0
97; 40546; 239.0
98; 41276; 205.0
100; 41153; 219.0
99; 41010; 235.0
3; 41747; 223.0
7; 40800; 223.0
60; 40990; 201.0
90; 41401; 212.0
63; 40749; 196.0
37; 40823; 233.0
72; 40565; 189.0
71; 41320; 202.0
