0.2992134988307953; -0.24714528024196625; -0.6048538088798523; 0.056473590433597565; 
0.2992134988307953; -0.24714528024196625; -0.6048538088798523; 0.056473590433597565; 
0.2992134988307953; -0.24714528024196625; -0.6048538088798523; 0.056473590433597565; 
0.2621167302131653; -0.2606690526008606; -0.6140079498291016; -0.0120917409658432; 
0.25259503722190857; -0.27073144912719727; -0.5990188717842102; 0.005252278409898281; 
0.3017966151237488; -0.2929801344871521; -0.586185097694397; -0.001219392754137516; 
0.30831414461135864; -0.2793278396129608; -0.5701080560684204; -0.008930155076086521; 
0.2916240394115448; -0.28355443477630615; -0.5562083125114441; -0.026755675673484802; 
0.2708491086959839; -0.32383835315704346; -0.6530031561851501; 0.013597835786640644; 
0.2546728253364563; -0.2966214418411255; -0.6114991903305054; 0.02129790559411049; 
0.30831414461135864; -0.2793278396129608; -0.5701080560684204; -0.008930155076086521; 
0.2838367819786072; -0.2852696478366852; -0.6302446126937866; 0.0025777523405849934; 
