389; 8035; 77.0
397; 8146; 52.0
395; 8213; 82.0
343; 8334; 56.0
352; 7885; 67.0
351; 8158; 62.0
371; 8028; 59.0
379; 8285; 73.0
370; 8119; 75.0
377; 8186; 73.0
376; 8003; 45.0
378; 8133; 57.0
375; 8364; 76.0
402; 8101; 71.0
400; 8007; 66.0
401; 8471; 59.0
404; 8002; 56.0
403; 8099; 61.0
412; 8211; 63.0
407; 8064; 59.0
411; 8122; 63.0
408; 8073; 59.0
409; 8185; 57.0
405; 8191; 69.0
406; 8112; 82.0
424; 8097; 65.0
423; 8063; 74.0
422; 7879; 76.0
419; 8143; 81.0
420; 8150; 56.0
410; 8266; 67.0
421; 7867; 71.0
433; 8198; 61.0
418; 7928; 68.0
413; 8087; 62.0
426; 8132; 56.0
427; 8153; 76.0
425; 8125; 67.0
417; 8077; 71.0
428; 8130; 49.0
416; 8303; 59.0
432; 7974; 55.0
431; 8037; 75.0
429; 7953; 60.0
430; 7908; 61.0
414; 8241; 64.0
449; 7921; 60.0
447; 8144; 64.0
448; 8321; 66.0
450; 8369; 71.0
454; 8275; 56.0
456; 8292; 78.0
455; 8112; 63.0
459; 8052; 62.0
437; 8105; 63.0
451; 8155; 58.0
460; 7778; 66.0
435; 8091; 76.0
468; 7866; 54.0
475; 8189; 65.0
469; 8228; 60.0
471; 8248; 78.0
462; 7904; 62.0
473; 8205; 79.0
472; 8071; 61.0
474; 8062; 74.0
467; 8368; 71.0
470; 8106; 67.0
476; 8106; 69.0
461; 8134; 60.0
465; 7945; 69.0
415; 8012; 61.0
463; 8039; 68.0
478; 8072; 75.0
434; 8048; 72.0
487; 8038; 68.0
488; 8153; 71.0
494; 7952; 70.0
489; 8188; 69.0
495; 8037; 49.0
457; 8274; 71.0
481; 8073; 68.0
483; 8056; 64.0
439; 8162; 74.0
443; 8132; 71.0
438; 8075; 69.0
482; 7963; 53.0
491; 8172; 67.0
492; 7990; 71.0
496; 7952; 68.0
490; 8152; 62.0
498; 8077; 61.0
479; 7855; 44.0
485; 8069; 61.0
453; 7854; 66.0
446; 8240; 76.0
458; 8161; 66.0
493; 8317; 67.0
466; 8242; 53.0
445; 8048; 68.0
477; 8035; 56.0
444; 8178; 78.0
440; 8320; 78.0
442; 8377; 59.0
441; 8067; 67.0
480; 8337; 67.0
452; 8280; 68.0
497; 8096; 73.0
486; 8328; 71.0
464; 8303; 51.0
484; 7823; 63.0
499; 8256; 66.0
500; 8165; 62.0
501; 8138; 65.0
503; 8009; 67.0
505; 8051; 54.0
504; 8000; 71.0
502; 8373; 67.0
