3; 7752; 197.0
13; 7538; 205.0
6; 7503; 226.0
14; 7471; 213.0
20; 7668; 222.0
49; 7451; 241.0
18; 7586; 199.0
19; 7272; 219.0
5; 7713; 230.0
4; 7554; 220.0
46; 7660; 205.0
43; 7906; 208.0
8; 7443; 210.0
10; 7820; 209.0
25; 7608; 226.0
33; 7518; 215.0
39; 7584; 227.0
2; 7557; 198.0
40; 7750; 241.0
26; 7386; 188.0
7; 7602; 224.0
11; 7655; 191.0
23; 7741; 205.0
38; 7504; 206.0
35; 7499; 210.0
37; 7703; 216.0
22; 7563; 215.0
24; 7790; 218.0
15; 7386; 210.0
21; 7416; 221.0
29; 7723; 248.0
34; 7602; 200.0
44; 7460; 205.0
12; 7622; 212.0
42; 7608; 220.0
45; 7666; 225.0
36; 7693; 198.0
9; 7761; 222.0
1; 7905; 199.0
48; 7671; 228.0
16; 7629; 223.0
17; 7804; 215.0
41; 7618; 207.0
47; 7812; 220.0
27; 7699; 241.0
30; 7746; 222.0
32; 7588; 231.0
31; 7748; 238.0
50; 7654; 228.0
76; 7383; 219.0
93; 7604; 231.0
94; 7685; 189.0
88; 7565; 218.0
77; 7670; 225.0
79; 7453; 215.0
78; 7475; 201.0
51; 7577; 214.0
52; 7708; 239.0
54; 7694; 231.0
80; 7677; 215.0
53; 7538; 229.0
75; 7731; 218.0
60; 7362; 207.0
61; 7441; 225.0
62; 7745; 220.0
64; 7590; 206.0
59; 7690; 209.0
63; 7536; 190.0
91; 7543; 219.0
89; 7677; 215.0
96; 7618; 197.0
95; 7560; 199.0
98; 7771; 222.0
73; 7480; 216.0
100; 7657; 220.0
97; 7803; 222.0
90; 7652; 230.0
65; 7855; 208.0
56; 7443; 212.0
57; 7763; 217.0
58; 7696; 215.0
67; 7756; 242.0
71; 7603; 212.0
82; 7605; 208.0
81; 7213; 220.0
92; 7563; 212.0
72; 7538; 220.0
70; 7368; 218.0
74; 7484; 212.0
68; 7622; 211.0
66; 7626; 235.0
83; 7660; 217.0
55; 7523; 233.0
87; 7702; 203.0
86; 7857; 199.0
84; 7543; 212.0
85; 7369; 215.0
99; 7578; 212.0
101; 7896; 224.0
102; 7662; 194.0
103; 7473; 215.0
104; 7668; 231.0
107; 7767; 225.0
108; 7555; 234.0
106; 7671; 213.0
109; 7684; 225.0
112; 7866; 226.0
105; 7686; 241.0
113; 7689; 218.0
111; 7611; 240.0
110; 7729; 208.0
114; 7567; 214.0
115; 7805; 260.0
116; 7527; 223.0
117; 7500; 231.0
119; 7858; 189.0
120; 7617; 226.0
118; 7674; 216.0
121; 7625; 235.0
122; 7769; 217.0
123; 7392; 173.0
124; 7589; 216.0
126; 7621; 204.0
125; 7804; 215.0
127; 7678; 211.0
128; 7575; 239.0
130; 7792; 211.0
129; 7737; 222.0
131; 7759; 240.0
132; 7620; 232.0
133; 7596; 208.0
135; 7606; 209.0
134; 7707; 222.0
136; 7438; 215.0
137; 7472; 219.0
138; 7726; 210.0
140; 7691; 199.0
139; 7595; 238.0
141; 7536; 223.0
142; 7706; 213.0
144; 7540; 223.0
143; 7736; 232.0
145; 7516; 228.0
146; 7779; 216.0
147; 7626; 209.0
148; 7308; 236.0
149; 7518; 213.0
152; 7536; 220.0
153; 7600; 237.0
154; 7558; 217.0
156; 7389; 195.0
158; 7661; 223.0
157; 7683; 201.0
159; 7672; 214.0
160; 7772; 223.0
161; 7707; 220.0
163; 7723; 222.0
162; 7745; 183.0
164; 7606; 233.0
165; 7688; 217.0
166; 7810; 229.0
151; 7792; 217.0
150; 7868; 219.0
167; 7743; 222.0
168; 7637; 220.0
169; 7649; 206.0
170; 7545; 200.0
171; 7665; 209.0
155; 7602; 224.0
172; 7525; 226.0
174; 7856; 230.0
175; 7656; 220.0
173; 7770; 214.0
176; 7695; 209.0
177; 7660; 214.0
178; 7575; 241.0
179; 7657; 252.0
180; 7790; 224.0
182; 7610; 206.0
183; 7659; 205.0
184; 7629; 204.0
185; 7761; 226.0
186; 7429; 196.0
187; 7698; 240.0
188; 7571; 219.0
189; 7444; 232.0
181; 7867; 213.0
190; 7762; 230.0
191; 7586; 203.0
192; 7552; 233.0
193; 7786; 215.0
194; 7667; 248.0
195; 7755; 221.0
196; 7676; 201.0
197; 7430; 195.0
198; 7643; 213.0
199; 7436; 200.0
200; 7769; 248.0
202; 7730; 227.0
200; 7769; 248.0
213; 7650; 212.0
204; 7598; 223.0
205; 7613; 212.0
209; 7460; 219.0
214; 7726; 227.0
206; 7680; 192.0
207; 7649; 226.0
208; 7453; 217.0
210; 7684; 216.0
226; 7438; 225.0
216; 7487; 224.0
228; 7776; 214.0
224; 7344; 200.0
223; 7750; 219.0
221; 7790; 221.0
222; 7715; 208.0
225; 8150; 219.0
211; 7496; 223.0
203; 7428; 222.0
201; 7589; 212.0
237; 7638; 222.0
238; 7701; 219.0
218; 7552; 234.0
220; 7476; 211.0
215; 7766; 228.0
231; 7516; 206.0
219; 7525; 220.0
229; 7539; 222.0
241; 7616; 213.0
217; 7865; 228.0
230; 7627; 191.0
243; 7742; 231.0
240; 7684; 206.0
212; 7558; 211.0
236; 7628; 212.0
234; 7702; 223.0
235; 7794; 224.0
227; 7855; 238.0
232; 7700; 202.0
233; 7807; 236.0
239; 7620; 231.0
242; 7742; 211.0
244; 7717; 221.0
245; 7673; 240.0
246; 7620; 229.0
247; 7806; 223.0
248; 7472; 241.0
249; 7842; 221.0
251; 7748; 233.0
250; 7451; 216.0
252; 7776; 208.0
253; 7571; 195.0
254; 7677; 234.0
256; 7745; 221.0
255; 7490; 209.0
257; 7809; 223.0
258; 7684; 184.0
259; 7804; 232.0
261; 7592; 223.0
262; 7722; 216.0
263; 7876; 243.0
260; 7408; 218.0
264; 7681; 203.0
265; 7595; 221.0
266; 7475; 213.0
267; 7461; 219.0
270; 7834; 217.0
269; 7584; 216.0
268; 7699; 198.0
274; 7606; 218.0
271; 7481; 226.0
273; 7512; 215.0
272; 7806; 242.0
275; 7656; 222.0
276; 7623; 208.0
277; 7660; 219.0
278; 7800; 220.0
279; 7589; 228.0
281; 7846; 228.0
280; 7761; 210.0
282; 7482; 201.0
283; 7569; 203.0
285; 7623; 229.0
286; 7726; 228.0
287; 7497; 209.0
284; 7595; 212.0
289; 7856; 227.0
291; 7513; 198.0
292; 7725; 201.0
290; 7516; 202.0
288; 7856; 243.0
293; 7685; 217.0
294; 7887; 231.0
296; 7604; 210.0
297; 7927; 224.0
295; 7728; 226.0
298; 7550; 218.0
300; 7790; 217.0
299; 7585; 216.0
301; 7655; 233.0
302; 7663; 212.0
303; 7360; 212.0
304; 7530; 229.0
305; 7495; 216.0
306; 7444; 197.0
309; 7602; 209.0
