1; 7905; 199.0
2; 7557; 198.0
3; 7752; 197.0
4; 7554; 220.0
5; 7713; 230.0
6; 7503; 226.0
7; 7602; 224.0
8; 7443; 210.0
9; 7761; 222.0
10; 7820; 209.0
11; 7655; 191.0
12; 7622; 212.0
13; 7538; 205.0
14; 7471; 213.0
15; 7386; 210.0
16; 7629; 223.0
17; 7804; 215.0
18; 7586; 199.0
19; 7272; 219.0
20; 7668; 222.0
21; 7416; 221.0
22; 7563; 215.0
23; 7741; 205.0
24; 7790; 218.0
25; 7608; 226.0
26; 7386; 188.0
27; 7699; 241.0
28; 7328; 225.0
29; 7723; 248.0
30; 7746; 222.0
31; 7748; 238.0
32; 7588; 231.0
33; 7518; 215.0
34; 7602; 200.0
35; 7499; 210.0
36; 7693; 198.0
37; 7703; 216.0
38; 7504; 206.0
39; 7584; 227.0
40; 7750; 241.0
41; 7618; 207.0
42; 7608; 220.0
43; 7906; 208.0
44; 7460; 205.0
45; 7666; 225.0
46; 7660; 205.0
47; 7812; 220.0
48; 7671; 228.0
49; 7451; 241.0
50; 7654; 228.0
51; 7577; 214.0
52; 7708; 239.0
53; 7538; 229.0
54; 7694; 231.0
55; 7523; 233.0
56; 7443; 212.0
57; 7763; 217.0
58; 7696; 215.0
59; 7690; 209.0
60; 7362; 207.0
61; 7441; 225.0
62; 7745; 220.0
63; 7536; 190.0
64; 7590; 206.0
65; 7855; 208.0
66; 7626; 235.0
67; 7756; 242.0
68; 7622; 211.0
69; 7585; 209.0
70; 7368; 218.0
71; 7603; 212.0
72; 7538; 220.0
73; 7480; 216.0
74; 7484; 212.0
75; 7731; 218.0
76; 7383; 219.0
77; 7670; 225.0
78; 7475; 201.0
79; 7453; 215.0
80; 7677; 215.0
81; 7213; 220.0
82; 7605; 208.0
83; 7660; 217.0
84; 7543; 212.0
85; 7369; 215.0
86; 7857; 199.0
87; 7702; 203.0
88; 7565; 218.0
89; 7677; 215.0
90; 7652; 230.0
91; 7543; 219.0
92; 7563; 212.0
93; 7604; 231.0
94; 7685; 189.0
95; 7560; 199.0
96; 7618; 197.0
97; 7803; 222.0
98; 7771; 222.0
99; 7578; 212.0
100; 7657; 220.0
101; 7896; 224.0
102; 7662; 194.0
103; 7473; 215.0
104; 7668; 231.0
105; 7686; 241.0
106; 7671; 213.0
107; 7767; 225.0
108; 7555; 234.0
109; 7684; 225.0
110; 7729; 208.0
111; 7611; 240.0
112; 7866; 226.0
113; 7689; 218.0
114; 7567; 214.0
115; 7805; 260.0
116; 7527; 223.0
117; 7500; 231.0
118; 7674; 216.0
119; 7858; 189.0
120; 7617; 226.0
121; 7625; 235.0
122; 7769; 217.0
123; 7392; 173.0
124; 7589; 216.0
125; 7804; 215.0
126; 7621; 204.0
127; 7678; 211.0
128; 7575; 239.0
129; 7737; 222.0
130; 7792; 211.0
131; 7759; 240.0
132; 7620; 232.0
133; 7596; 208.0
134; 7707; 222.0
135; 7606; 209.0
136; 7438; 215.0
137; 7472; 219.0
138; 7726; 210.0
139; 7595; 238.0
140; 7691; 199.0
141; 7536; 223.0
142; 7706; 213.0
143; 7736; 232.0
144; 7540; 223.0
145; 7516; 228.0
146; 7779; 216.0
147; 7626; 209.0
148; 7308; 236.0
149; 7518; 213.0
150; 7868; 219.0
151; 7792; 217.0
152; 7536; 220.0
153; 7600; 237.0
154; 7558; 217.0
155; 7602; 224.0
156; 7389; 195.0
157; 7683; 201.0
158; 7661; 223.0
159; 7672; 214.0
160; 7772; 223.0
161; 7707; 220.0
162; 7745; 183.0
163; 7723; 222.0
164; 7606; 233.0
165; 7688; 217.0
166; 7810; 229.0
167; 7743; 222.0
168; 7637; 220.0
169; 7649; 206.0
170; 7545; 200.0
171; 7665; 209.0
172; 7525; 226.0
173; 7770; 214.0
174; 7856; 230.0
175; 7656; 220.0
176; 7695; 209.0
177; 7660; 214.0
178; 7575; 241.0
179; 7657; 252.0
180; 7790; 224.0
181; 7867; 213.0
182; 7610; 206.0
183; 7659; 205.0
184; 7629; 204.0
185; 7761; 226.0
186; 7429; 196.0
187; 7698; 240.0
188; 7571; 219.0
189; 7444; 232.0
190; 7762; 230.0
191; 7586; 203.0
192; 7552; 233.0
193; 7786; 215.0
194; 7667; 248.0
195; 7755; 221.0
196; 7676; 201.0
197; 7430; 195.0
198; 7643; 213.0
199; 7436; 200.0
200; 7769; 248.0
