3; -0.22425656020641327; 0.1412070393562317; -0.3427298069000244; -0.728986382484436; -0.34181535243988037; -0.4634237289428711; 1.19369375705719; -0.4528418779373169; 0.12121008336544037; -1.4172922372817993; 
2; -0.19131097197532654; 0.12637130916118622; -0.321439266204834; -0.7787574529647827; -0.36999380588531494; -0.4711383879184723; 1.2150108814239502; -0.4593067467212677; 0.1193595752120018; -1.4186145067214966; 
25; -0.21715623140335083; 0.1614910364151001; -0.35390353202819824; -0.7337532639503479; -0.34917283058166504; -0.45842650532722473; 1.2038965225219727; -0.46430790424346924; 0.0920218750834465; -1.4304194450378418; 
19; -0.1669963151216507; 0.11226943880319595; -0.32802435755729675; -0.7447547316551208; -0.36653292179107666; -0.45949095487594604; 1.2318880558013916; -0.437877893447876; 0.10000244528055191; -1.4370161294937134; 
24; -0.20100846886634827; 0.14185985922813416; -0.36375635862350464; -0.7763527035713196; -0.3696894943714142; -0.44681498408317566; 1.2257397174835205; -0.44890549778938293; 0.10198943316936493; -1.4370414018630981; 
23; -0.19408385455608368; 0.08717826753854752; -0.3797016441822052; -0.7731299996376038; -0.3607991337776184; -0.48873528838157654; 1.19073486328125; -0.48352307081222534; 0.10541072487831116; -1.4348549842834473; 
16; -0.2083365023136139; 0.10959339141845703; -0.3407449722290039; -0.7979225516319275; -0.33731868863105774; -0.4707634747028351; 1.2023946046829224; -0.4597485065460205; 0.09577985107898712; -1.418229341506958; 
10; -0.18822449445724487; 0.14235159754753113; -0.3163095712661743; -0.7871232628822327; -0.3554149568080902; -0.47027015686035156; 1.1979212760925293; -0.4629993438720703; 0.14653287827968597; -1.4172959327697754; 
13; -0.22116795182228088; 0.14148090779781342; -0.3293887674808502; -0.7356535196304321; -0.4072137176990509; -0.4746490716934204; 1.2069604396820068; -0.4408215284347534; 0.11119067668914795; -1.422539472579956; 
18; -0.17101401090621948; 0.08482899516820908; -0.30996519327163696; -0.7828981876373291; -0.3693996071815491; -0.47425392270088196; 1.2188737392425537; -0.4349599778652191; 0.09175534546375275; -1.422735333442688; 
8; -0.2035059630870819; 0.12709680199623108; -0.3301110565662384; -0.7916680574417114; -0.3698601722717285; -0.45236313343048096; 1.2199792861938477; -0.44536125659942627; 0.10756699740886688; -1.399604082107544; 
1; -0.22047461569309235; 0.1312776505947113; -0.333425909280777; -0.7529804110527039; -0.3444277048110962; -0.4512556493282318; 1.1992356777191162; -0.45843955874443054; 0.10798591375350952; -1.415876030921936; 
17; -0.2683466672897339; 0.16813170909881592; -0.37455376982688904; -0.7386780381202698; -0.3647409975528717; -0.4677838683128357; 1.2152132987976074; -0.45650190114974976; 0.1308680921792984; -1.4310485124588013; 
7; -0.23421522974967957; 0.13718323409557343; -0.3803420066833496; -0.8025230169296265; -0.3539462089538574; -0.4849708080291748; 1.2092198133468628; -0.4744679033756256; 0.09679398685693741; -1.395451545715332; 
9; -0.2546643912792206; 0.16955144703388214; -0.3242257237434387; -0.7860379219055176; -0.3775138854980469; -0.47288647294044495; 1.204795002937317; -0.47736480832099915; 0.11128174513578415; -1.4351072311401367; 
14; -0.22403058409690857; 0.09335188567638397; -0.37524452805519104; -0.7979332804679871; -0.3528156578540802; -0.44994184374809265; 1.2021342515945435; -0.4552191495895386; 0.12587179243564606; -1.4193260669708252; 
22; -0.20298629999160767; 0.1313358098268509; -0.354138046503067; -0.6828139424324036; -0.3424738645553589; -0.47429051995277405; 1.2179592847824097; -0.43261104822158813; 0.11713065207004547; -1.4244520664215088; 
12; -0.19738250970840454; 0.09880343079566956; -0.3106282651424408; -0.7414594292640686; -0.35468241572380066; -0.47056716680526733; 1.2126250267028809; -0.45144209265708923; 0.10259772837162018; -1.4316266775131226; 
4; -0.20500178635120392; 0.14931344985961914; -0.3494216799736023; -0.7563962936401367; -0.4254632294178009; -0.45423194766044617; 1.2168235778808594; -0.4567720890045166; 0.12125945091247559; -1.4109222888946533; 
5; -0.18674884736537933; 0.1564754694700241; -0.3517639935016632; -0.7201949954032898; -0.38937753438949585; -0.452182799577713; 1.2070521116256714; -0.4735172688961029; 0.131352961063385; -1.4335899353027344; 
6; -0.17003999650478363; 0.1392962634563446; -0.37625882029533386; -0.7721936702728271; -0.3339691460132599; -0.4583764970302582; 1.230635643005371; -0.4691203236579895; 0.12756778299808502; -1.4174541234970093; 
20; -0.22427216172218323; 0.1450483351945877; -0.3311644196510315; -0.7242772579193115; -0.38384145498275757; -0.45929908752441406; 1.2269459962844849; -0.4508282542228699; 0.11836053431034088; -1.389971137046814; 
11; -0.21985775232315063; 0.14611881971359253; -0.39550065994262695; -0.7500861287117004; -0.3968343436717987; -0.4621902406215668; 1.1974197626113892; -0.4795021116733551; 0.09235259145498276; -1.40694260597229; 
15; -0.19975610077381134; 0.14697371423244476; -0.36353084444999695; -0.7488950490951538; -0.3798825740814209; -0.4770711362361908; 1.2187880277633667; -0.4350038170814514; 0.10178831219673157; -1.4073021411895752; 
21; -0.19798794388771057; 0.09716670960187912; -0.35538721084594727; -0.7112743258476257; -0.36051928997039795; -0.4795827269554138; 1.2410985231399536; -0.47716864943504333; 0.1267605572938919; -1.4097986221313477; 
