1; 7258; 325.0; 0.009230769230769265
2; 7174; 317.0; 0.009463722397476393
3; 7270; 316.0; 0.009493670886076
4; 7212; 334.0; 0.008982035928143728
5; 7142; 322.0; 0.009316770186335366
6; 7308; 349.0; 0.005730659025787954
7; 7123; 310.0; 0.0
8; 7341; 332.0; 0.003012048192771122
9; 7022; 318.0; 0.0062893081761006275
10; 7331; 329.0; 0.018237082066869248
11; 7243; 315.0; 0.006349206349206327
12; 7177; 315.0; 0.00952380952380949
13; 7305; 312.0; 0.009615384615384581
14; 7415; 343.0; 0.005830903790087438
15; 6954; 280.0; 0.0035714285714285587
16; 7210; 338.0; 0.014792899408283988
17; 7216; 326.0; 0.009202453987730008
18; 7132; 317.0; 0.01577287066246058
19; 7309; 311.0; 0.006430868167202619
20; 7308; 345.0; 0.005797101449275366
21; 7324; 329.0; 0.00911854103343468
22; 7165; 317.0; 0.006309148264984188
23; 7261; 348.0; 0.014367816091954033
24; 7312; 318.0; 0.0062893081761006275
25; 7128; 307.0; 0.013029315960912058
26; 7093; 309.0; 0.009708737864077666
27; 7235; 322.0; 0.0031055900621117516
28; 7049; 326.0; 0.006134969325153339
29; 7081; 327.0; 0.012232415902140636
30; 7240; 331.0; 0.009063444108761365
31; 7261; 340.0; 0.0
32; 7218; 315.0; 0.015873015873015928
33; 7280; 312.0; 0.0064102564102563875
34; 7249; 333.0; 0.0030030030030030463
35; 7067; 310.0; 0.006451612903225823
36; 7284; 326.0; 0.009202453987730008
37; 6949; 316.0; 0.0031645569620253333
38; 7264; 314.0; 0.015923566878980888
39; 7100; 321.0; 0.012461059190031154
40; 7162; 317.0; 0.009463722397476393
41; 7104; 311.0; 0.009646302250803873
42; 7190; 314.0; 0.0031847133757961776
43; 7199; 317.0; 0.012618296529968487
44; 7158; 332.0; 0.0060240963855421326
45; 7359; 318.0; 0.009433962264150941
46; 7352; 330.0; 0.009090909090909038
47; 7214; 322.0; 0.0031055900621117516
48; 7041; 326.0; 0.0
49; 7253; 289.0; 0.01038062283737029
50; 7242; 323.0; 0.009287925696594423
51; 7064; 341.0; 0.008797653958944274
52; 7289; 326.0; 0.0030674846625766694
53; 7138; 321.0; 0.006230529595015577
54; 7197; 324.0; 0.012345679012345734
55; 7164; 339.0; 0.005899705014749235
56; 7159; 295.0; 0.01016949152542368
57; 7147; 319.0; 0.006269592476489061
58; 7296; 318.0; 0.0062893081761006275
59; 7303; 333.0; 0.0030030030030030463
60; 7274; 313.0; 0.006389776357827448
61; 7324; 325.0; 0.009230769230769265
62; 7133; 304.0; 0.003289473684210509
63; 7202; 318.0; 0.009433962264150941
64; 7290; 344.0; 0.008720930232558155
65; 7245; 301.0; 0.013289036544850474
66; 7143; 327.0; 0.00917431192660545
67; 7274; 325.0; 0.012307692307692353
68; 7303; 312.0; 0.0032051282051281937
69; 7085; 330.0; 0.012121212121212088
70; 7087; 312.0; 0.0032051282051281937
71; 7290; 327.0; 0.012232415902140636
72; 7371; 335.0; 0.011940298507462699
73; 7118; 309.0; 0.003236245954692518
74; 6904; 335.0; 0.008955223880596996
75; 7266; 323.0; 0.009287925696594423
76; 7097; 323.0; 0.006191950464396245
77; 7175; 326.0; 0.009202453987730008
78; 7236; 316.0; 0.006329113924050667
79; 7184; 305.0; 0.0
80; 7132; 353.0; 0.005665722379603388
81; 7252; 316.0; 0.0031645569620253333
82; 7279; 320.0; 0.009375000000000022
83; 6896; 287.0; 0.0034843205574912606
84; 7117; 321.0; 0.0
85; 7232; 325.0; 0.006153846153846176
86; 7569; 319.0; 0.0
87; 7163; 313.0; 0.0031948881789137795
88; 7278; 331.0; 0.0030211480362537513
89; 7348; 333.0; 0.01501501501501501
90; 7224; 338.0; 0.00591715976331364
91; 7290; 311.0; 0.012861736334405127
92; 7080; 293.0; 0.0068259385665528916
93; 7317; 311.0; 0.009646302250803873
94; 7200; 307.0; 0.006514657980456029
95; 7245; 335.0; 0.008955223880596996
96; 7229; 339.0; 0.008849557522123908
97; 7102; 320.0; 0.009375000000000022
98; 7230; 326.0; 0.006134969325153339
99; 7186; 323.0; 0.009287925696594423
100; 7181; 315.0; 0.00952380952380949
101; 7152; 307.0; 0.0032573289902280145
102; 7178; 349.0; 0.002865329512893977
103; 7165; 316.0; 0.0
104; 7218; 330.0; 0.00303030303030305
105; 7264; 313.0; 0.009584664536741228
106; 7357; 306.0; 0.009803921568627416
108; 7234; 315.0; 0.006349206349206327
107; 7058; 300.0; 0.00666666666666671
109; 7410; 314.0; 0.0031847133757961776
110; 7202; 352.0; 0.008522727272727293
111; 7279; 306.0; 0.0
112; 7179; 348.0; 0.011494252873563204
113; 7250; 313.0; 0.009584664536741228
115; 7158; 309.0; 0.003236245954692518
114; 7267; 336.0; 0.005952380952380931
116; 7209; 307.0; 0.0032573289902280145
117; 7265; 335.0; 0.014925373134328401
118; 7280; 326.0; 0.006134969325153339
119; 7165; 307.0; 0.0
121; 6972; 293.0; 0.0068259385665528916
120; 7390; 311.0; 0.006430868167202619
122; 7425; 318.0; 0.018867924528301883
123; 7216; 331.0; 0.012084592145015116
124; 7069; 313.0; 0.0031948881789137795
125; 7186; 312.0; 0.0
126; 7409; 332.0; 0.009036144578313254
127; 7212; 333.0; 0.012012012012011963
128; 7318; 312.0; 0.0064102564102563875
129; 7308; 336.0; 0.014880952380952328
130; 7286; 290.0; 0.017241379310344862
131; 7291; 324.0; 0.0030864197530864335
132; 6994; 315.0; 0.00952380952380949
133; 7322; 323.0; 0.006191950464396245
134; 7358; 341.0; 0.0029325513196480912
135; 7175; 340.0; 0.0
136; 7146; 331.0; 0.012084592145015116
137; 7246; 329.0; 0.012158054711246202
138; 7178; 317.0; 0.009463722397476393
139; 6908; 310.0; 0.006451612903225823
140; 7287; 321.0; 0.0031152647975077885
141; 7066; 318.0; 0.0031446540880503138
142; 7234; 334.0; 0.005988023952095856
143; 7440; 333.0; 0.012012012012011963
144; 7251; 347.0; 0.014409221902017322
145; 7304; 322.0; 0.006211180124223614
146; 7243; 335.0; 0.020895522388059695
147; 7056; 304.0; 0.003289473684210509
148; 7206; 315.0; 0.0031746031746031633
149; 7257; 305.0; 0.006557377049180357
150; 7182; 310.0; 0.009677419354838679
151; 7160; 321.0; 0.015576323987538943
152; 7059; 310.0; 0.012903225806451646
153; 7365; 319.0; 0.01253918495297801
154; 7233; 342.0; 0.005847953216374324
155; 7290; 332.0; 0.0060240963855421326
156; 7280; 311.0; 0.0
157; 7577; 336.0; 0.005952380952380931
158; 7203; 324.0; 0.012345679012345734
159; 7188; 356.0; 0.005617977528089901
160; 7457; 352.0; 0.008522727272727293
161; 7210; 339.0; 0.01179941002949858
162; 7363; 334.0; 0.008982035928143728
163; 7391; 337.0; 0.014836795252225476
164; 7314; 323.0; 0.009287925696594423
165; 7211; 302.0; 0.0066225165562914245
166; 6975; 355.0; 0.008450704225352101
167; 7247; 302.0; 0.009933774834437137
168; 7613; 316.0; 0.009493670886076
169; 7406; 322.0; 0.01552795031055898
170; 7174; 318.0; 0.012578616352201255
171; 7306; 317.0; 0.003154574132492094
172; 7355; 329.0; 0.00911854103343468
173; 7229; 330.0; 0.009090909090909038
174; 7242; 327.0; 0.012232415902140636
175; 7160; 318.0; 0.018867924528301883
176; 7341; 336.0; 0.0
177; 7158; 336.0; 0.008928571428571397
178; 7081; 323.0; 0.012383900928792602
179; 7111; 321.0; 0.006230529595015577
180; 7417; 328.0; 0.015243902439024404
181; 7357; 316.0; 0.009493670886076
182; 7235; 331.0; 0.012084592145015116
183; 7282; 321.0; 0.009345794392523366
184; 7397; 325.0; 0.01538461538461533
185; 7264; 313.0; 0.012779552715655007
186; 7398; 340.0; 0.00588235294117645
188; 7127; 312.0; 0.012820512820512775
187; 7298; 302.0; 0.0033112582781457123
189; 7188; 341.0; 0.011730205278592365
190; 7157; 322.0; 0.006211180124223614
191; 7196; 318.0; 0.0062893081761006275
192; 7244; 333.0; 0.009009009009009028
193; 7282; 294.0; 0.003401360544217691
194; 7245; 302.0; 0.0
195; 7192; 335.0; 0.008955223880596996
196; 7398; 330.0; 0.00303030303030305
197; 7199; 318.0; 0.0031446540880503138
198; 7015; 294.0; 0.006802721088435382
199; 7220; 334.0; 0.008982035928143728
200; 7058; 320.0; 0.009375000000000022
