-0.07598357647657394; -0.8970921039581299; 0.29805752635002136; 0.0866515189409256; -0.43616560101509094; -0.180719792842865; -0.36262083053588867; 
-0.07598357647657394; -0.8970921039581299; 0.29805752635002136; 0.0866515189409256; -0.43616560101509094; -0.180719792842865; -0.36262083053588867; 
-0.14913365244865417; -0.9181175231933594; 0.2953372895717621; 0.09925958514213562; -0.40633425116539; -0.19443796575069427; -0.3613870441913605; 
-0.12860891222953796; -0.9331398010253906; 0.2930586040019989; 0.0881476104259491; -0.3844999074935913; -0.18537981808185577; -0.3601839542388916; 
-0.15886306762695312; -0.9306838512420654; 0.2554158568382263; 0.06496953964233398; -0.3298226594924927; -0.18016080558300018; -0.38709479570388794; 
-0.1585879921913147; -0.9371142387390137; 0.27383875846862793; 0.07149864733219147; -0.3425692319869995; -0.19171498715877533; -0.3981795310974121; 
-0.11338388174772263; -0.9538373947143555; 0.31316590309143066; 0.07732021808624268; -0.38986629247665405; -0.1812754124403; -0.3876292109489441; 
-0.11338388174772263; -0.9538373947143555; 0.31316590309143066; 0.07732021808624268; -0.38986629247665405; -0.1812754124403; -0.3876292109489441; 
-0.14181053638458252; -0.9144541025161743; 0.2692997455596924; 0.06745585799217224; -0.3527374863624573; -0.18264268338680267; -0.3749290108680725; 
-0.1264735758304596; -0.9564883708953857; 0.20449095964431763; 0.0228082537651062; -0.34973448514938354; -0.19126950204372406; -0.37039417028427124; 
-0.1264735758304596; -0.9564883708953857; 0.20449095964431763; 0.0228082537651062; -0.34973448514938354; -0.19126950204372406; -0.37039417028427124; 
-0.14957232773303986; -1.0198904275894165; 0.24953636527061462; 0.025653690099716187; -0.37022149562835693; -0.21878337860107422; -0.364376962184906; 
-0.15835151076316833; -0.9494057297706604; 0.24308806657791138; 0.040535345673561096; -0.34342384338378906; -0.19895684719085693; -0.3581881523132324; 
