,0,1,2,3,4,5,6
0,0.22,-0.0,0.0,0.22,0.02,0.0,0.0
1,0.66,0.72,0.17,0.18,1.07,1.0,0.14
2,-0.58,-0.76,0.13,0.22,1.18,1.0,0.12
3,0.41,0.03,0.1,0.4,0.08,0.06,0.02
4,0.47,0.08,0.2,0.44,0.18,0.14,0.08
5,-1.97,-1.73,0.3,0.39,1.28,0.86,1.0
6,0.28,0.01,0.04,0.27,0.04,0.02,0.04
7,-1.58,-1.37,0.28,0.35,1.23,0.94,0.96
8,1.57,1.4,0.22,0.27,0.86,0.9,1.0
9,-0.72,-0.75,0.15,0.15,1.19,1.0,0.22
10,0.0,-0.0,0.0,0.0,0.02,1.0,0.0
11,0.0,0.01,0.06,0.06,0.04,0.98,0.02
12,0.0,-0.0,0.0,0.0,0.02,1.0,0.0
13,0.0,-0.0,0.0,0.0,0.02,0.94,0.06
14,0.0,-0.0,0.0,0.0,0.02,1.0,0.0
15,0.0,-0.0,0.0,0.0,0.02,1.0,0.0
16,0.0,0.0,0.0,0.0,0.02,1.0,0.0
17,0.0,-0.0,0.0,0.0,0.02,1.0,0.0
18,0.0,-0.0,0.0,0.0,0.02,0.96,0.04
19,0.0,-0.01,0.06,0.06,0.04,1.0,0.0
20,0.0,-0.0,0.0,0.0,0.02,0.98,0.02
21,0.0,0.0,0.0,0.0,0.02,1.0,0.0
22,0.0,-0.0,0.0,0.0,0.02,0.98,0.02
23,0.0,-0.0,0.0,0.0,0.02,0.98,0.02
24,0.0,0.0,0.0,0.0,0.02,1.0,0.0
25,0.0,-0.0,0.0,0.0,0.02,1.0,0.0
26,0.0,0.0,0.0,0.0,0.02,1.0,0.0
27,0.0,-0.0,0.0,0.0,0.02,1.0,0.0
28,0.0,0.0,0.0,0.0,0.02,1.0,0.0
29,0.0,0.0,0.0,0.0,0.02,0.98,0.02
30,0.0,-0.01,0.05,0.05,0.04,0.98,0.02
31,0.0,0.0,0.0,0.0,0.02,1.0,0.0
32,0.0,0.0,0.0,0.0,0.02,1.0,0.0
33,0.0,0.0,0.0,0.0,0.02,0.98,0.02
34,0.0,0.0,0.0,0.0,0.02,1.0,0.0
35,0.0,-0.0,0.0,0.0,0.02,0.98,0.02
36,0.0,-0.0,0.0,0.0,0.02,0.96,0.04
37,0.0,-0.0,0.0,0.0,0.02,0.98,0.02
38,0.0,-0.0,0.0,0.0,0.02,0.98,0.02
39,0.0,-0.0,0.0,0.0,0.02,1.0,0.0
40,0.0,-0.0,0.0,0.0,0.02,0.96,0.04
41,0.0,0.0,0.0,0.0,0.02,1.0,0.0
42,0.0,-0.0,0.01,0.01,0.03,0.98,0.02
43,0.0,-0.0,0.0,0.0,0.02,1.0,0.0
44,0.0,-0.0,0.0,0.0,0.02,0.98,0.02
45,0.0,0.0,0.0,0.0,0.02,0.96,0.04
46,0.0,-0.0,0.0,0.0,0.02,0.98,0.02
47,0.0,-0.0,0.0,0.0,0.02,1.0,0.0
48,0.0,0.0,0.0,0.0,0.02,0.98,0.02
49,0.0,0.0,0.0,0.0,0.02,0.98,0.02
50,0.0,-0.0,0.0,0.0,0.02,1.0,0.0
51,0.0,0.0,0.0,0.0,0.02,1.0,0.0
52,0.0,0.0,0.0,0.0,0.02,1.0,0.0
53,0.0,-0.0,0.0,0.0,0.02,0.98,0.02
54,0.0,-0.0,0.0,0.0,0.02,0.96,0.04
55,0.0,0.0,0.0,0.0,0.02,1.0,0.0
56,0.0,-0.0,0.0,0.0,0.02,1.0,0.0
57,0.0,-0.0,0.0,0.0,0.02,1.0,0.0
58,0.0,0.0,0.0,0.0,0.02,1.0,0.0
59,0.0,-0.0,0.01,0.01,0.02,0.96,0.04
60,0.0,-0.0,0.0,0.0,0.02,1.0,0.0
61,0.0,-0.0,0.0,0.0,0.02,1.0,0.0
62,0.0,-0.0,0.0,0.0,0.02,0.94,0.06
63,0.0,0.0,0.0,0.0,0.02,1.0,0.0
64,0.0,0.0,0.03,0.03,0.04,0.96,0.04
65,0.0,0.0,0.0,0.0,0.02,1.0,0.0
66,0.0,0.0,0.0,0.0,0.02,1.0,0.0
67,0.0,-0.0,0.0,0.0,0.02,0.96,0.04
68,0.0,0.0,0.0,0.0,0.02,1.0,0.0
69,0.0,0.0,0.0,0.0,0.02,1.0,0.0
70,0.0,0.0,0.0,0.0,0.02,0.96,0.04
71,0.0,0.0,0.0,0.0,0.02,1.0,0.0
72,0.0,0.0,0.0,0.0,0.02,0.98,0.02
73,0.0,0.0,0.0,0.0,0.02,0.98,0.02
74,0.0,-0.0,0.0,0.0,0.02,0.98,0.02
75,0.0,-0.0,0.0,0.0,0.02,1.0,0.0
76,0.0,-0.01,0.06,0.06,0.04,0.98,0.02
77,0.0,0.0,0.0,0.0,0.02,1.0,0.0
78,0.0,-0.0,0.0,0.0,0.02,1.0,0.0
79,0.0,0.0,0.0,0.0,0.02,1.0,0.0
80,0.0,-0.0,0.0,0.0,0.02,0.98,0.02
81,0.0,-0.0,0.0,0.0,0.02,1.0,0.0
82,0.0,-0.0,0.0,0.0,0.02,0.98,0.02
83,0.0,0.0,0.0,0.0,0.02,0.98,0.02
84,0.0,-0.0,0.0,0.0,0.02,0.96,0.04
85,0.0,-0.0,0.0,0.0,0.02,1.0,0.0
86,0.0,-0.0,0.0,0.0,0.02,0.98,0.02
87,0.0,0.0,0.0,0.01,0.02,1.0,0.0
88,0.0,-0.0,0.0,0.0,0.02,1.0,0.0
89,0.0,0.0,0.0,0.0,0.02,0.98,0.02
90,0.0,-0.0,0.0,0.0,0.02,0.98,0.02
91,0.0,0.0,0.0,0.0,0.02,1.0,0.0
92,0.0,-0.0,0.0,0.0,0.02,0.98,0.02
93,0.0,0.0,0.0,0.0,0.02,1.0,0.0
94,0.0,0.0,0.0,0.0,0.02,1.0,0.0
95,0.0,-0.0,0.0,0.0,0.02,0.98,0.02
96,0.0,0.0,0.0,0.0,0.02,1.0,0.0
97,0.0,-0.0,0.0,0.0,0.02,1.0,0.0
98,0.0,0.0,0.0,0.0,0.02,1.0,0.0
99,0.0,0.0,0.0,0.0,0.02,1.0,0.0
100,0.0,0.0,0.0,0.0,0.02,0.98,0.02
101,0.0,-0.0,0.0,0.0,0.02,1.0,0.0
102,0.0,0.0,0.0,0.0,0.02,1.0,0.0
103,0.0,-0.01,0.04,0.04,0.04,1.0,0.0
104,0.0,-0.0,0.0,0.0,0.02,0.98,0.02
105,0.0,0.0,0.0,0.0,0.02,1.0,0.0
106,0.0,0.0,0.0,0.0,0.02,0.98,0.02
107,0.0,-0.0,0.0,0.0,0.02,0.98,0.02
108,0.0,-0.0,0.0,0.0,0.02,1.0,0.0
109,0.0,0.0,0.0,0.0,0.02,1.0,0.0
110,0.0,0.0,0.0,0.0,0.02,1.0,0.0
111,0.0,0.0,0.0,0.0,0.02,0.98,0.02
112,0.0,-0.0,0.0,0.0,0.02,0.96,0.04
113,0.0,-0.01,0.06,0.06,0.04,1.0,0.0
114,0.0,-0.0,0.01,0.01,0.02,0.96,0.04
115,0.0,0.0,0.0,0.0,0.02,0.96,0.04
116,0.0,-0.01,0.05,0.05,0.04,1.0,0.0
117,0.0,-0.0,0.0,0.0,0.02,1.0,0.0
118,0.0,-0.0,0.0,0.0,0.02,1.0,0.0
119,0.0,-0.0,0.0,0.0,0.02,1.0,0.0
120,0.0,-0.0,0.0,0.0,0.02,0.98,0.02
121,0.0,-0.0,0.0,0.0,0.02,0.98,0.02
122,0.0,-0.0,0.0,0.0,0.02,0.98,0.02
123,0.0,0.0,0.0,0.0,0.02,0.94,0.06
124,0.0,-0.0,0.0,0.0,0.02,1.0,0.0
125,0.0,0.0,0.0,0.0,0.02,1.0,0.0
126,0.0,-0.0,0.0,0.0,0.02,1.0,0.0
127,0.0,-0.0,0.0,0.0,0.02,1.0,0.0
128,0.0,-0.0,0.0,0.0,0.02,0.98,0.02
129,0.0,-0.0,0.0,0.0,0.02,1.0,0.0
130,0.0,-0.0,0.0,0.0,0.02,1.0,0.0
131,0.0,-0.0,0.0,0.0,0.02,1.0,0.0
132,0.0,-0.01,0.07,0.07,0.04,1.0,0.0
133,0.0,0.0,0.0,0.0,0.02,1.0,0.0
134,0.0,-0.0,0.0,0.0,0.02,1.0,0.0
135,0.0,0.0,0.0,0.0,0.02,0.96,0.04
136,0.0,-0.0,0.0,0.0,0.02,1.0,0.0
137,0.0,-0.0,0.0,0.0,0.02,1.0,0.0
138,0.0,-0.0,0.0,0.0,0.02,0.98,0.02
139,0.0,-0.0,0.0,0.01,0.02,0.94,0.06
140,0.0,0.0,0.0,0.0,0.02,1.0,0.0
141,0.0,0.0,0.0,0.0,0.02,0.98,0.02
142,0.0,0.0,0.0,0.0,0.02,0.98,0.02
143,0.0,-0.0,0.0,0.0,0.02,0.98,0.02
144,0.0,0.0,0.0,0.0,0.02,1.0,0.0
145,0.0,-0.0,0.0,0.0,0.02,0.98,0.02
146,0.0,0.0,0.0,0.0,0.02,1.0,0.0
147,0.0,0.0,0.0,0.0,0.02,1.0,0.0
148,0.0,-0.01,0.06,0.06,0.04,1.0,0.0
149,0.0,0.0,0.0,0.0,0.02,1.0,0.0
150,0.0,0.0,0.0,0.0,0.02,1.0,0.0
151,0.0,-0.0,0.0,0.0,0.02,1.0,0.0
152,0.0,-0.0,0.0,0.0,0.02,0.98,0.02
153,0.0,0.0,0.0,0.0,0.02,0.96,0.04
154,0.0,0.0,0.0,0.0,0.02,1.0,0.0
155,0.0,0.0,0.0,0.0,0.02,1.0,0.0
156,0.0,-0.0,0.0,0.0,0.02,1.0,0.0
157,0.0,-0.0,0.0,0.0,0.02,0.98,0.02
158,0.0,0.0,0.0,0.0,0.02,0.98,0.02
159,0.0,0.0,0.0,0.0,0.02,0.96,0.04
160,0.0,0.0,0.0,0.0,0.02,0.94,0.06
161,0.0,0.0,0.0,0.0,0.02,0.98,0.02
162,0.0,-0.0,0.0,0.0,0.02,1.0,0.0
163,0.0,-0.0,0.0,0.0,0.02,0.98,0.02
164,0.0,0.0,0.0,0.0,0.02,0.98,0.02
165,0.0,-0.0,0.0,0.0,0.02,1.0,0.0
166,0.0,-0.0,0.0,0.0,0.02,1.0,0.0
167,0.0,0.01,0.06,0.06,0.04,0.96,0.04
168,0.0,0.0,0.0,0.0,0.02,0.98,0.02
169,0.0,0.0,0.0,0.0,0.02,1.0,0.0
170,0.0,0.0,0.0,0.0,0.02,1.0,0.0
171,0.0,-0.0,0.0,0.0,0.02,0.96,0.04
