,0,1,2,3,4,5,6
0,-0.5,-0.67,0.26,0.32,0.0,0.0,0.1
1,0.7,0.73,0.28,0.28,0.0,0.0,0.3
2,1.2,1.02,0.32,0.37,0.0,0.0,0.82
3,0.65,0.72,0.38,0.38,0.0,0.0,0.24
4,-0.9,-0.84,0.35,0.36,0.0,0.0,0.56
5,1.4,1.1,0.39,0.49,0.0,0.0,0.97
6,0.2,0.32,0.28,0.3,0.0,0.0,0.03
7,-0.4,-0.59,0.3,0.36,0.0,0.0,0.12
8,-1.3,-1.04,0.34,0.43,0.0,0.0,0.94
9,0.1,-0.0,0.09,0.14,0.0,0.0,0.01
10,0.0,0.01,0.08,0.08,0.0,0.0,0.02
11,0.0,0.0,0.05,0.05,0.0,0.0,0.02
12,0.0,0.01,0.08,0.08,0.0,0.0,0.01
13,0.0,0.0,0.09,0.09,0.0,0.0,0.02
14,0.0,0.0,0.04,0.04,0.0,0.0,0.02
15,0.0,0.0,0.02,0.02,0.0,0.0,0.02
16,0.0,-0.0,0.04,0.04,0.0,0.0,0.0
17,0.0,0.0,0.05,0.05,0.0,0.0,0.02
18,0.0,0.0,0.04,0.04,0.0,0.0,0.02
19,0.0,-0.0,0.02,0.02,0.0,0.0,0.0
20,0.0,-0.0,0.06,0.06,0.0,0.0,0.01
21,0.0,-0.0,0.04,0.04,0.0,0.0,0.02
22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,0.0,0.01,0.07,0.07,0.0,0.0,0.01
24,0.0,0.0,0.04,0.04,0.0,0.0,0.0
25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,0.0,-0.0,0.11,0.11,0.0,0.0,0.02
27,0.0,-0.0,0.05,0.05,0.0,0.0,0.02
28,0.0,-0.0,0.02,0.02,0.0,0.0,0.01
29,0.0,-0.0,0.03,0.03,0.0,0.0,0.0
30,0.0,0.0,0.03,0.03,0.0,0.0,0.02
31,0.0,-0.0,0.03,0.03,0.0,0.0,0.0
32,0.0,-0.0,0.03,0.03,0.0,0.0,0.0
33,0.0,-0.0,0.03,0.03,0.0,0.0,0.01
34,0.0,-0.01,0.09,0.09,0.0,0.0,0.01
35,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,0.0,0.0,0.05,0.05,0.0,0.0,0.0
37,0.0,-0.0,0.02,0.02,0.0,0.0,0.0
38,0.0,-0.0,0.02,0.02,0.0,0.0,0.0
