,0,1,2,3,4,5,6
0,-0.5,-0.13,0.1,0.39,0.0,0.0,0.09
1,0.7,0.13,0.1,0.58,0.0,0.0,0.28
2,1.2,0.26,0.15,0.95,0.0,0.0,0.81
3,0.65,0.13,0.1,0.53,0.0,0.0,0.22
4,-0.9,-0.17,0.12,0.74,0.0,0.0,0.57
5,1.4,0.32,0.19,1.1,0.0,0.0,0.97
6,0.2,0.0,0.01,0.2,0.0,0.0,0.03
7,-0.4,-0.11,0.07,0.3,0.0,0.0,0.1
8,-1.3,-0.27,0.16,1.04,0.0,0.0,0.94
9,0.1,0.0,0.01,0.1,0.0,0.0,0.01
10,0.0,0.0,0.0,0.0,0.0,0.0,0.01
11,0.0,0.0,0.0,0.0,0.0,0.0,0.01
12,0.0,0.0,0.0,0.0,0.0,0.0,0.01
13,0.0,-0.0,0.02,0.02,0.0,0.0,0.01
14,0.0,0.0,0.02,0.02,0.0,0.0,0.01
15,0.0,0.0,0.01,0.01,0.0,0.0,0.01
16,0.0,-0.0,0.01,0.01,0.0,0.0,0.01
17,0.0,0.0,0.02,0.02,0.0,0.0,0.01
18,0.0,-0.0,0.01,0.01,0.0,0.0,0.01
19,0.0,-0.0,0.01,0.01,0.0,0.0,0.01
20,0.0,0.0,0.0,0.0,0.0,0.0,0.01
21,0.0,-0.0,0.01,0.01,0.0,0.0,0.01
22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,0.0,0.0,0.01,0.01,0.0,0.0,0.01
25,0.0,-0.0,0.0,0.0,0.0,0.0,0.01
26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,0.0,-0.0,0.01,0.01,0.0,0.0,0.01
28,0.0,-0.0,0.02,0.02,0.0,0.0,0.01
29,0.0,-0.0,0.0,0.0,0.0,0.0,0.01
30,0.0,-0.0,0.0,0.01,0.0,0.0,0.01
31,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,0.0,-0.0,0.0,0.0,0.0,0.0,0.01
34,0.0,0.0,0.0,0.0,0.0,0.0,0.01
35,0.0,0.0,0.0,0.0,0.0,0.0,0.01
36,0.0,-0.0,0.0,0.0,0.0,0.0,0.01
37,0.0,0.0,0.0,0.0,0.0,0.0,0.01
38,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,0.0,-0.0,0.0,0.0,0.0,0.0,0.01
45,0.0,0.0,0.02,0.02,0.0,0.0,0.01
46,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,0.0,-0.0,0.0,0.0,0.0,0.0,0.01
48,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,0.0,-0.0,0.0,0.0,0.0,0.0,0.01
51,0.0,-0.0,0.0,0.0,0.0,0.0,0.01
52,0.0,-0.0,0.01,0.01,0.0,0.0,0.01
53,0.0,-0.0,0.0,0.0,0.0,0.0,0.01
54,0.0,0.0,0.01,0.01,0.0,0.0,0.01
55,0.0,-0.0,0.01,0.01,0.0,0.0,0.02
56,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,0.0,-0.0,0.01,0.01,0.0,0.0,0.02
58,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,0.0,0.0,0.0,0.0,0.0,0.0,0.01
60,0.0,-0.0,0.01,0.01,0.0,0.0,0.01
61,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,0.0,-0.0,0.0,0.0,0.0,0.0,0.01
64,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,0.0,0.0,0.0,0.0,0.0,0.0,0.01
66,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,0.0,0.0,0.0,0.0,0.0,0.0,0.01
68,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,0.0,0.0,0.01,0.01,0.0,0.0,0.01
71,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,0.0,-0.0,0.01,0.01,0.0,0.0,0.01
73,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,0.0,0.0,0.01,0.01,0.0,0.0,0.01
75,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,0.0,0.0,0.01,0.01,0.0,0.0,0.01
77,0.0,0.0,0.0,0.0,0.0,0.0,0.01
78,0.0,0.0,0.01,0.01,0.0,0.0,0.01
79,0.0,0.0,0.01,0.01,0.0,0.0,0.01
80,0.0,0.0,0.01,0.01,0.0,0.0,0.01
81,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,0.0,-0.0,0.01,0.01,0.0,0.0,0.01
85,0.0,-0.0,0.0,0.0,0.0,0.0,0.01
86,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,0.0,-0.0,0.0,0.0,0.0,0.0,0.01
88,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,0.0,0.0,0.02,0.02,0.0,0.0,0.01
91,0.0,0.0,0.01,0.01,0.0,0.0,0.01
92,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,0.0,0.0,0.0,0.0,0.0,0.0,0.01
94,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,0.0,0.0,0.01,0.01,0.0,0.0,0.01
96,0.0,-0.0,0.01,0.01,0.0,0.0,0.01
97,0.0,0.0,0.01,0.01,0.0,0.0,0.01
98,0.0,-0.0,0.0,0.0,0.0,0.0,0.01
99,0.0,0.0,0.01,0.01,0.0,0.0,0.01
100,0.0,0.0,0.01,0.01,0.0,0.0,0.01
101,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,0.0,0.0,0.01,0.01,0.0,0.0,0.02
103,0.0,-0.0,0.01,0.01,0.0,0.0,0.01
104,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,0.0,0.0,0.01,0.01,0.0,0.0,0.01
107,0.0,-0.0,0.0,0.0,0.0,0.0,0.01
108,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,0.0,-0.0,0.03,0.03,0.0,0.0,0.01
110,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111,0.0,-0.0,0.01,0.01,0.0,0.0,0.01
112,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113,0.0,0.0,0.0,0.0,0.0,0.0,0.01
114,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116,0.0,-0.0,0.01,0.01,0.0,0.0,0.01
117,0.0,-0.0,0.02,0.02,0.0,0.0,0.01
118,0.0,-0.0,0.0,0.0,0.0,0.0,0.01
119,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121,0.0,0.0,0.0,0.0,0.0,0.0,0.01
122,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123,0.0,0.0,0.0,0.0,0.0,0.0,0.01
124,0.0,-0.0,0.01,0.01,0.0,0.0,0.01
125,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126,0.0,0.0,0.02,0.02,0.0,0.0,0.01
127,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128,0.0,0.0,0.0,0.0,0.0,0.0,0.01
129,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132,0.0,-0.0,0.0,0.0,0.0,0.0,0.01
133,0.0,0.0,0.0,0.0,0.0,0.0,0.01
134,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135,0.0,0.0,0.01,0.01,0.0,0.0,0.01
136,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137,0.0,0.0,0.0,0.0,0.0,0.0,0.0
138,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141,0.0,0.0,0.0,0.0,0.0,0.0,0.0
142,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143,0.0,-0.0,0.0,0.0,0.0,0.0,0.01
144,0.0,0.0,0.0,0.0,0.0,0.0,0.01
145,0.0,0.0,0.01,0.01,0.0,0.0,0.01
146,0.0,-0.0,0.01,0.01,0.0,0.0,0.01
147,0.0,0.0,0.0,0.0,0.0,0.0,0.01
148,0.0,0.0,0.01,0.01,0.0,0.0,0.01
149,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150,0.0,-0.0,0.01,0.01,0.0,0.0,0.01
151,0.0,0.0,0.01,0.01,0.0,0.0,0.01
152,0.0,-0.0,0.0,0.0,0.0,0.0,0.01
153,0.0,0.0,0.01,0.01,0.0,0.0,0.02
154,0.0,-0.0,0.0,0.0,0.0,0.0,0.01
155,0.0,0.0,0.01,0.01,0.0,0.0,0.02
156,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157,0.0,-0.0,0.0,0.0,0.0,0.0,0.01
158,0.0,0.0,0.0,0.0,0.0,0.0,0.0
159,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160,0.0,0.0,0.02,0.02,0.0,0.0,0.01
161,0.0,0.0,0.0,0.0,0.0,0.0,0.0
162,0.0,0.0,0.0,0.0,0.0,0.0,0.0
163,0.0,0.0,0.0,0.0,0.0,0.0,0.0
164,0.0,0.0,0.0,0.0,0.0,0.0,0.01
165,0.0,0.0,0.0,0.0,0.0,0.0,0.01
166,0.0,0.0,0.02,0.02,0.0,0.0,0.01
167,0.0,-0.0,0.0,0.0,0.0,0.0,0.01
168,0.0,0.0,0.01,0.01,0.0,0.0,0.01
169,0.0,0.0,0.01,0.01,0.0,0.0,0.01
170,0.0,0.0,0.0,0.0,0.0,0.0,0.0
171,0.0,0.0,0.0,0.0,0.0,0.0,0.0
172,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173,0.0,0.0,0.0,0.0,0.0,0.0,0.01
174,0.0,0.0,0.01,0.01,0.0,0.0,0.01
175,0.0,0.0,0.01,0.01,0.0,0.0,0.01
176,0.0,0.0,0.0,0.0,0.0,0.0,0.01
177,0.0,0.0,0.0,0.0,0.0,0.0,0.01
178,0.0,0.0,0.0,0.0,0.0,0.0,0.0
179,0.0,0.0,0.0,0.0,0.0,0.0,0.01
180,0.0,0.0,0.0,0.0,0.0,0.0,0.0
181,0.0,0.0,0.01,0.01,0.0,0.0,0.01
