,0,1,2,3,4,5,6
0,0.22,0.12,0.29,0.31,1.2,0.98,0.04
1,0.66,1.17,0.33,0.6,1.6,0.86,0.28
2,-0.58,-1.12,0.22,0.58,1.73,0.95,0.44
3,0.41,0.25,0.34,0.38,1.22,0.9,0.06
4,0.47,1.01,0.27,0.61,1.53,0.8,0.2
5,-1.97,-3.11,0.78,1.38,2.11,0.5,1.0
6,0.28,0.17,0.24,0.26,1.19,1.0,0.02
7,-1.58,-2.52,0.8,1.24,2.0,0.56,1.0
8,1.57,2.7,0.64,1.3,1.62,0.3,1.0
9,-0.72,-1.26,0.38,0.66,1.74,0.91,0.44
10,0.0,-0.04,0.21,0.21,1.16,1.0,0.0
11,0.0,-0.03,0.32,0.33,1.21,0.96,0.04
12,0.0,-0.08,0.25,0.26,1.17,0.98,0.02
13,0.0,-0.01,0.24,0.24,1.18,0.98,0.02
14,0.0,-0.05,0.26,0.26,1.19,0.98,0.02
15,0.0,-0.07,0.22,0.23,1.17,1.0,0.0
16,0.0,-0.02,0.21,0.21,1.16,1.0,0.0
17,0.0,-0.11,0.26,0.28,1.2,1.0,0.0
18,0.0,-0.06,0.25,0.26,1.17,1.0,0.0
19,0.0,-0.13,0.27,0.3,1.2,0.98,0.02
20,0.0,-0.03,0.3,0.3,1.2,0.96,0.04
21,0.0,-0.03,0.21,0.22,1.17,1.0,0.0
22,0.0,-0.08,0.26,0.27,1.19,0.98,0.02
23,0.0,-0.02,0.25,0.25,1.18,0.98,0.02
24,0.0,-0.05,0.19,0.2,1.17,1.0,0.0
25,0.0,-0.07,0.24,0.25,1.19,0.98,0.02
26,0.0,-0.01,0.21,0.21,1.15,1.0,0.0
27,0.0,-0.07,0.22,0.23,1.16,0.98,0.02
28,0.0,-0.05,0.26,0.27,1.2,0.96,0.04
29,0.0,-0.03,0.25,0.25,1.18,0.98,0.02
30,0.0,-0.04,0.19,0.2,1.16,1.0,0.0
31,0.0,-0.07,0.27,0.28,1.2,0.98,0.02
32,0.0,-0.1,0.25,0.27,1.18,0.98,0.02
33,0.0,-0.11,0.28,0.3,1.21,0.94,0.06
34,0.0,-0.03,0.22,0.22,1.17,1.0,0.0
35,0.0,0.01,0.22,0.22,1.16,0.98,0.02
36,0.0,-0.05,0.23,0.24,1.19,1.0,0.0
37,0.0,-0.11,0.3,0.32,1.21,0.94,0.06
38,0.0,-0.07,0.28,0.29,1.18,0.94,0.06
39,0.0,-0.05,0.36,0.36,1.23,0.92,0.08
40,0.0,0.0,0.2,0.2,1.15,1.0,0.0
41,0.0,-0.06,0.27,0.27,1.19,0.98,0.02
42,0.0,-0.06,0.28,0.28,1.2,0.96,0.04
43,0.0,-0.11,0.25,0.28,1.19,0.98,0.02
44,0.0,-0.02,0.25,0.25,1.18,0.98,0.02
45,0.0,-0.07,0.27,0.28,1.19,0.96,0.04
46,0.0,0.0,0.28,0.28,1.17,0.98,0.02
47,0.0,-0.07,0.23,0.24,1.17,0.98,0.02
48,0.0,-0.0,0.24,0.24,1.17,0.98,0.02
49,0.0,-0.06,0.22,0.23,1.16,0.98,0.02
50,0.0,-0.04,0.25,0.25,1.19,1.0,0.0
51,0.0,-0.04,0.23,0.24,1.16,1.0,0.0
52,0.0,-0.06,0.26,0.27,1.19,1.0,0.0
53,0.0,0.0,0.26,0.26,1.18,0.98,0.02
54,0.0,-0.02,0.27,0.27,1.19,1.0,0.0
55,0.0,-0.0,0.28,0.28,1.18,0.96,0.04
56,0.0,-0.08,0.23,0.25,1.18,1.0,0.0
57,0.0,-0.09,0.2,0.21,1.17,1.0,0.0
58,0.0,-0.09,0.23,0.24,1.16,0.98,0.02
59,0.0,-0.04,0.19,0.2,1.17,1.0,0.0
60,0.0,-0.09,0.18,0.21,1.18,1.0,0.0
61,0.0,-0.04,0.27,0.27,1.19,0.98,0.02
62,0.0,-0.08,0.32,0.33,1.2,0.94,0.06
63,0.0,-0.06,0.31,0.32,1.21,0.96,0.04
64,0.0,-0.0,0.26,0.26,1.2,0.98,0.02
65,0.0,-0.1,0.25,0.26,1.18,1.0,0.0
66,0.0,-0.03,0.27,0.27,1.19,0.98,0.02
67,0.0,-0.04,0.24,0.24,1.17,0.98,0.02
68,0.0,-0.07,0.26,0.27,1.18,0.98,0.02
69,0.0,-0.05,0.22,0.23,1.17,0.98,0.02
70,0.0,-0.07,0.23,0.24,1.19,1.0,0.0
71,0.0,-0.0,0.38,0.38,1.21,0.94,0.06
72,0.0,-0.03,0.31,0.31,1.19,0.94,0.06
73,0.0,-0.0,0.23,0.23,1.17,1.0,0.0
74,0.0,-0.05,0.21,0.22,1.18,1.0,0.0
75,0.0,-0.07,0.17,0.19,1.16,1.0,0.0
76,0.0,-0.12,0.26,0.28,1.18,0.98,0.02
77,0.0,-0.09,0.27,0.28,1.19,1.0,0.0
78,0.0,-0.07,0.24,0.25,1.19,0.98,0.02
79,0.0,-0.04,0.24,0.24,1.2,0.98,0.02
80,0.0,-0.01,0.17,0.17,1.15,1.0,0.0
81,0.0,-0.06,0.27,0.27,1.18,0.98,0.02
82,0.0,-0.08,0.22,0.23,1.18,0.98,0.02
83,0.0,-0.09,0.24,0.25,1.2,1.0,0.0
84,0.0,-0.04,0.19,0.2,1.17,1.0,0.0
85,0.0,-0.05,0.36,0.36,1.21,0.94,0.06
86,0.0,-0.05,0.19,0.19,1.16,1.0,0.0
87,0.0,-0.04,0.23,0.24,1.17,0.98,0.02
88,0.0,-0.02,0.26,0.26,1.17,0.98,0.02
89,0.0,-0.1,0.25,0.27,1.18,0.98,0.02
90,0.0,-0.05,0.24,0.25,1.19,1.0,0.0
91,0.0,0.01,0.23,0.23,1.18,0.98,0.02
92,0.0,-0.01,0.26,0.26,1.17,0.98,0.02
93,0.0,-0.11,0.26,0.28,1.19,0.96,0.04
94,0.0,-0.06,0.33,0.33,1.2,0.94,0.06
95,0.0,-0.09,0.27,0.29,1.2,0.98,0.02
96,0.0,-0.1,0.22,0.24,1.17,1.0,0.0
97,0.0,-0.06,0.23,0.24,1.19,0.98,0.02
98,0.0,-0.04,0.27,0.27,1.2,0.98,0.02
99,0.0,0.01,0.23,0.23,1.18,1.0,0.0
100,0.0,-0.07,0.29,0.29,1.19,0.96,0.04
101,0.0,-0.02,0.23,0.23,1.18,0.98,0.02
102,0.0,-0.04,0.24,0.25,1.17,0.98,0.02
103,0.0,-0.1,0.28,0.3,1.19,0.98,0.02
104,0.0,0.05,0.2,0.2,1.16,1.0,0.0
105,0.0,-0.06,0.22,0.23,1.18,0.98,0.02
106,0.0,-0.08,0.21,0.23,1.19,1.0,0.0
107,0.0,0.03,0.21,0.21,1.16,1.0,0.0
108,0.0,-0.08,0.23,0.24,1.17,1.0,0.0
109,0.0,-0.04,0.24,0.24,1.18,1.0,0.0
110,0.0,-0.05,0.23,0.23,1.17,1.0,0.0
111,0.0,-0.06,0.21,0.22,1.18,1.0,0.0
112,0.0,-0.05,0.24,0.25,1.18,0.98,0.02
113,0.0,-0.12,0.32,0.34,1.2,0.98,0.02
114,0.0,-0.03,0.2,0.2,1.17,1.0,0.0
115,0.0,-0.09,0.23,0.25,1.17,0.98,0.02
116,0.0,-0.06,0.24,0.25,1.17,0.98,0.02
117,0.0,-0.02,0.24,0.24,1.19,1.0,0.0
118,0.0,-0.03,0.22,0.22,1.19,1.0,0.0
119,0.0,-0.13,0.22,0.25,1.18,1.0,0.0
120,0.0,-0.05,0.23,0.23,1.18,0.98,0.02
121,0.0,-0.08,0.18,0.19,1.17,1.0,0.0
122,0.0,-0.1,0.26,0.28,1.18,0.94,0.06
123,0.0,-0.02,0.2,0.2,1.18,1.0,0.0
124,0.0,-0.03,0.24,0.24,1.19,0.98,0.02
125,0.0,-0.08,0.27,0.28,1.18,0.98,0.02
126,0.0,-0.03,0.31,0.31,1.16,0.98,0.02
127,0.0,0.01,0.29,0.29,1.18,0.98,0.02
128,0.0,-0.02,0.25,0.25,1.17,1.0,0.0
129,0.0,-0.09,0.21,0.23,1.18,1.0,0.0
130,0.0,-0.08,0.24,0.25,1.18,0.98,0.02
131,0.0,-0.07,0.26,0.27,1.18,0.98,0.02
132,0.0,-0.12,0.27,0.3,1.19,0.96,0.04
133,0.0,0.01,0.2,0.2,1.17,1.0,0.0
134,0.0,-0.08,0.24,0.25,1.18,0.98,0.02
135,0.0,-0.04,0.18,0.19,1.17,1.0,0.0
136,0.0,-0.03,0.23,0.24,1.17,1.0,0.0
137,0.0,-0.01,0.18,0.18,1.15,1.0,0.0
138,0.0,-0.06,0.2,0.21,1.15,0.98,0.02
139,0.0,-0.05,0.19,0.2,1.17,1.0,0.0
140,0.0,-0.08,0.26,0.27,1.19,1.0,0.0
141,0.0,-0.07,0.26,0.27,1.17,0.96,0.04
142,0.0,-0.01,0.21,0.21,1.16,1.0,0.0
143,0.0,-0.09,0.25,0.27,1.2,0.96,0.04
144,0.0,-0.07,0.22,0.23,1.17,1.0,0.0
145,0.0,-0.12,0.31,0.33,1.2,0.96,0.04
146,0.0,-0.1,0.19,0.21,1.16,1.0,0.0
147,0.0,-0.11,0.29,0.31,1.2,0.98,0.02
148,0.0,-0.1,0.27,0.29,1.21,0.96,0.04
149,0.0,-0.07,0.22,0.23,1.19,1.0,0.0
150,0.0,-0.05,0.21,0.22,1.17,1.0,0.0
151,0.0,-0.13,0.31,0.34,1.21,0.94,0.06
152,0.0,-0.08,0.24,0.25,1.19,1.0,0.0
153,0.0,-0.07,0.22,0.23,1.18,1.0,0.0
154,0.0,-0.09,0.27,0.28,1.17,0.96,0.04
155,0.0,-0.11,0.24,0.26,1.18,0.98,0.02
156,0.0,-0.11,0.23,0.25,1.2,0.98,0.02
157,0.0,-0.07,0.23,0.24,1.19,1.0,0.0
158,0.0,-0.05,0.25,0.25,1.18,0.98,0.02
159,0.0,-0.02,0.21,0.21,1.18,1.0,0.0
160,0.0,-0.03,0.2,0.2,1.15,0.98,0.02
161,0.0,-0.11,0.29,0.31,1.21,0.98,0.02
162,0.0,-0.06,0.21,0.22,1.17,0.98,0.02
163,0.0,0.01,0.23,0.23,1.17,1.0,0.0
164,0.0,-0.05,0.23,0.24,1.19,0.98,0.02
165,0.0,-0.13,0.3,0.33,1.21,0.94,0.06
166,0.0,-0.03,0.28,0.28,1.17,0.96,0.04
167,0.0,0.01,0.27,0.27,1.19,1.0,0.0
168,0.0,-0.02,0.31,0.31,1.21,0.94,0.06
169,0.0,-0.06,0.29,0.3,1.2,0.96,0.04
170,0.0,-0.03,0.23,0.23,1.16,0.98,0.02
171,0.0,-0.09,0.31,0.32,1.18,0.94,0.06
172,0.0,-0.08,0.21,0.23,1.18,1.0,0.0
173,0.0,-0.09,0.28,0.3,1.2,0.96,0.04
174,0.0,-0.06,0.27,0.28,1.19,0.94,0.06
175,0.0,-0.09,0.24,0.26,1.19,0.98,0.02
176,0.0,0.02,0.19,0.19,1.14,1.0,0.0
177,0.0,-0.09,0.21,0.23,1.17,1.0,0.0
178,0.0,-0.06,0.27,0.28,1.18,0.98,0.02
179,0.0,-0.02,0.18,0.18,1.15,1.0,0.0
180,0.0,-0.03,0.31,0.31,1.18,0.96,0.04
181,0.0,-0.06,0.25,0.26,1.17,0.98,0.02
182,0.0,-0.03,0.17,0.17,1.15,1.0,0.0
183,0.0,0.01,0.28,0.28,1.19,0.98,0.02
184,0.0,-0.04,0.21,0.21,1.16,1.0,0.0
185,0.0,-0.1,0.19,0.21,1.18,1.0,0.0
186,0.0,-0.06,0.22,0.23,1.17,1.0,0.0
187,0.0,-0.11,0.23,0.25,1.2,1.0,0.0
188,0.0,-0.08,0.2,0.22,1.17,1.0,0.0
189,0.0,-0.11,0.26,0.28,1.21,1.0,0.0
190,0.0,-0.07,0.24,0.25,1.17,0.98,0.02
191,0.0,-0.03,0.31,0.31,1.22,0.98,0.02
192,0.0,-0.06,0.21,0.22,1.17,1.0,0.0
193,0.0,-0.07,0.28,0.29,1.19,0.98,0.02
194,0.0,-0.04,0.22,0.22,1.16,0.98,0.02
195,0.0,0.0,0.2,0.2,1.16,1.0,0.0
196,0.0,-0.03,0.28,0.28,1.18,0.96,0.04
197,0.0,-0.04,0.25,0.26,1.18,0.98,0.02
198,0.0,-0.04,0.32,0.33,1.21,0.96,0.04
199,0.0,-0.1,0.31,0.32,1.2,0.96,0.04
200,0.0,-0.06,0.25,0.25,1.16,0.98,0.02
