,0,1,2,3,4,5,6
0,-0.5,-0.52,0.1,0.1,0.69,1.0,0.26
1,0.7,0.61,0.15,0.17,0.67,0.98,0.7
2,1.2,1.03,0.2,0.26,0.64,0.78,1.0
3,0.65,0.58,0.14,0.16,0.67,0.98,0.58
4,-0.9,-0.77,0.17,0.22,0.65,0.89,0.93
5,1.4,1.22,0.2,0.27,0.65,0.72,1.0
6,0.2,0.01,0.06,0.2,0.04,0.04,0.01
7,-0.4,-0.51,0.11,0.15,0.68,0.95,0.18
8,-1.3,-1.12,0.18,0.26,0.65,0.79,1.0
9,0.1,0.0,0.0,0.1,0.02,0.0,0.01
10,0.0,0.0,0.0,0.0,0.02,0.98,0.02
11,0.0,0.0,0.04,0.04,0.03,1.0,0.0
12,0.0,0.0,0.02,0.02,0.02,0.98,0.02
13,0.0,-0.01,0.05,0.05,0.03,0.98,0.02
14,0.0,0.0,0.0,0.0,0.02,1.0,0.0
15,0.0,0.0,0.0,0.0,0.02,1.0,0.0
16,0.0,-0.01,0.05,0.05,0.03,0.98,0.02
17,0.0,0.0,0.01,0.01,0.02,1.0,0.0
18,0.0,0.0,0.02,0.02,0.02,0.99,0.01
19,0.0,-0.0,0.03,0.03,0.02,1.0,0.0
20,0.0,0.0,0.02,0.02,0.02,0.99,0.01
21,0.0,-0.0,0.03,0.03,0.03,1.0,0.0
22,0.0,0.0,0.0,0.0,0.02,1.0,0.0
23,0.0,-0.0,0.02,0.02,0.02,0.99,0.01
24,0.0,0.0,0.0,0.0,0.02,1.0,0.0
25,0.0,0.0,0.0,0.0,0.02,1.0,0.0
26,0.0,-0.0,0.02,0.02,0.02,0.98,0.02
27,0.0,-0.0,0.0,0.0,0.02,0.98,0.02
28,0.0,-0.0,0.03,0.03,0.02,0.98,0.02
29,0.0,-0.0,0.02,0.02,0.02,1.0,0.0
30,0.0,0.0,0.02,0.02,0.02,1.0,0.0
31,0.0,-0.0,0.03,0.03,0.02,0.99,0.01
32,0.0,-0.0,0.02,0.02,0.02,1.0,0.0
33,0.0,-0.0,0.02,0.02,0.02,0.98,0.02
34,0.0,-0.0,0.0,0.0,0.02,0.99,0.01
35,0.0,-0.0,0.02,0.02,0.02,1.0,0.0
36,0.0,-0.0,0.01,0.01,0.02,0.99,0.01
37,0.0,-0.0,0.0,0.0,0.02,1.0,0.0
38,0.0,0.0,0.03,0.03,0.03,1.0,0.0
