,0,1,2,3,4,5,6
0,-0.5,-0.18,0.14,0.35,-,-,0.38
1,0.7,0.31,0.2,0.44,-,-,0.72
2,1.2,0.79,0.31,0.51,-,-,0.98
3,0.65,0.26,0.18,0.43,-,-,0.67
4,-0.9,-0.49,0.26,0.49,-,-,0.91
5,1.4,0.99,0.3,0.51,-,-,1.0
6,0.2,0.06,0.05,0.15,-,-,0.03
7,-0.4,-0.18,0.15,0.27,-,-,0.27
8,-1.3,-0.89,0.28,0.5,-,-,0.98
9,0.1,0.0,0.0,0.1,-,-,0.0
