,0,1,2,3,4,5,6
0,-0.5,-0.14,0.12,0.38,0.0,0.0,0.57
1,0.7,0.26,0.18,0.47,0.0,0.0,0.84
2,1.2,0.76,0.34,0.56,0.0,0.0,1.0
3,0.65,0.22,0.16,0.46,0.0,0.0,0.79
4,-0.9,-0.43,0.26,0.53,0.0,0.0,0.96
5,1.4,0.97,0.33,0.55,0.0,0.0,1.0
6,0.2,0.06,0.05,0.15,0.0,0.0,0.12
7,-0.4,-0.14,0.12,0.29,0.0,0.0,0.42
8,-1.3,-0.85,0.33,0.56,0.0,0.0,1.0
9,0.1,0.0,0.01,0.1,0.0,0.0,0.02
10,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
11,0.0,0.0,0.02,0.02,0.0,0.0,0.04
12,0.0,0.0,0.01,0.01,0.0,0.0,0.01
13,0.0,-0.0,0.02,0.02,0.0,0.0,0.02
14,0.0,0.0,0.0,0.0,0.0,0.0,0.01
15,0.0,-0.0,0.01,0.01,0.0,0.0,0.02
16,0.0,-0.0,0.02,0.02,0.0,0.0,0.04
17,0.0,0.0,0.01,0.01,0.0,0.0,0.02
18,0.0,-0.0,0.01,0.01,0.0,0.0,0.0
19,0.0,-0.0,0.01,0.01,0.0,0.0,0.04
20,0.0,0.0,0.01,0.01,0.0,0.0,0.04
21,0.0,-0.0,0.01,0.01,0.0,0.0,0.02
22,0.0,0.0,0.01,0.01,0.0,0.0,0.0
23,0.0,0.0,0.01,0.01,0.0,0.0,0.01
24,0.0,0.0,0.01,0.01,0.0,0.0,0.02
25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,0.0,0.0,0.01,0.01,0.0,0.0,0.03
27,0.0,0.0,0.01,0.01,0.0,0.0,0.03
28,0.0,0.0,0.01,0.01,0.0,0.0,0.02
29,0.0,-0.0,0.01,0.01,0.0,0.0,0.03
30,0.0,-0.0,0.01,0.01,0.0,0.0,0.03
31,0.0,-0.0,0.01,0.01,0.0,0.0,0.02
32,0.0,-0.0,0.01,0.01,0.0,0.0,0.02
33,0.0,-0.0,0.02,0.02,0.0,0.0,0.01
34,0.0,-0.0,0.0,0.0,0.0,0.0,0.01
35,0.0,-0.0,0.0,0.0,0.0,0.0,0.02
36,0.0,-0.0,0.01,0.01,0.0,0.0,0.03
37,0.0,0.0,0.0,0.0,0.0,0.0,0.02
38,0.0,0.0,0.01,0.01,0.0,0.0,0.02
39,0.0,0.0,0.01,0.01,0.0,0.0,0.02
40,0.0,-0.0,0.0,0.0,0.0,0.0,0.01
41,0.0,0.0,0.01,0.01,0.0,0.0,0.02
42,0.0,-0.0,0.01,0.01,0.0,0.0,0.01
43,0.0,-0.0,0.0,0.0,0.0,0.0,0.02
44,0.0,-0.0,0.01,0.01,0.0,0.0,0.04
45,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,0.0,-0.0,0.01,0.01,0.0,0.0,0.04
47,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,0.0,0.0,0.0,0.0,0.0,0.0,0.02
49,0.0,-0.0,0.01,0.01,0.0,0.0,0.02
50,0.0,-0.0,0.01,0.01,0.0,0.0,0.02
51,0.0,0.0,0.01,0.01,0.0,0.0,0.03
52,0.0,-0.0,0.01,0.01,0.0,0.0,0.02
53,0.0,0.0,0.01,0.01,0.0,0.0,0.04
54,0.0,0.0,0.01,0.01,0.0,0.0,0.02
55,0.0,-0.0,0.01,0.01,0.0,0.0,0.02
56,0.0,0.0,0.01,0.01,0.0,0.0,0.01
57,0.0,-0.0,0.01,0.01,0.0,0.0,0.01
58,0.0,0.0,0.0,0.0,0.0,0.0,0.02
59,0.0,0.0,0.01,0.01,0.0,0.0,0.01
60,0.0,-0.0,0.02,0.02,0.0,0.0,0.03
61,0.0,0.0,0.01,0.01,0.0,0.0,0.03
62,0.0,-0.0,0.01,0.01,0.0,0.0,0.02
63,0.0,0.0,0.01,0.01,0.0,0.0,0.02
64,0.0,-0.0,0.01,0.01,0.0,0.0,0.03
65,0.0,-0.0,0.0,0.0,0.0,0.0,0.02
66,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,0.0,-0.0,0.01,0.01,0.0,0.0,0.02
68,0.0,-0.0,0.0,0.0,0.0,0.0,0.01
69,0.0,-0.0,0.0,0.0,0.0,0.0,0.01
70,0.0,0.0,0.01,0.01,0.0,0.0,0.02
71,0.0,0.0,0.01,0.01,0.0,0.0,0.01
72,0.0,0.0,0.01,0.01,0.0,0.0,0.02
73,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,0.0,0.0,0.02,0.02,0.0,0.0,0.04
75,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,0.0,-0.0,0.01,0.01,0.0,0.0,0.04
77,0.0,0.0,0.0,0.0,0.0,0.0,0.02
78,0.0,0.0,0.0,0.0,0.0,0.0,0.02
79,0.0,0.0,0.02,0.02,0.0,0.0,0.02
80,0.0,0.0,0.01,0.01,0.0,0.0,0.02
81,0.0,0.0,0.02,0.02,0.0,0.0,0.04
82,0.0,0.0,0.01,0.01,0.0,0.0,0.02
83,0.0,-0.0,0.01,0.01,0.0,0.0,0.01
84,0.0,0.0,0.01,0.01,0.0,0.0,0.04
85,0.0,-0.0,0.01,0.01,0.0,0.0,0.02
86,0.0,0.0,0.01,0.01,0.0,0.0,0.0
87,0.0,-0.0,0.01,0.01,0.0,0.0,0.02
88,0.0,-0.0,0.01,0.01,0.0,0.0,0.02
89,0.0,-0.0,0.01,0.01,0.0,0.0,0.02
90,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,0.0,0.0,0.01,0.01,0.0,0.0,0.02
92,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
93,0.0,-0.0,0.01,0.01,0.0,0.0,0.03
94,0.0,0.0,0.01,0.01,0.0,0.0,0.02
95,0.0,-0.0,0.01,0.01,0.0,0.0,0.02
96,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,0.0,0.0,0.01,0.01,0.0,0.0,0.03
98,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,0.0,0.0,0.02,0.02,0.0,0.0,0.03
100,0.0,-0.0,0.02,0.02,0.0,0.0,0.02
101,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,0.0,0.0,0.0,0.0,0.0,0.0,0.02
103,0.0,-0.0,0.01,0.01,0.0,0.0,0.04
104,0.0,0.0,0.01,0.01,0.0,0.0,0.02
105,0.0,-0.0,0.01,0.01,0.0,0.0,0.02
106,0.0,0.0,0.02,0.02,0.0,0.0,0.02
107,0.0,-0.0,0.01,0.01,0.0,0.0,0.03
108,0.0,0.0,0.01,0.01,0.0,0.0,0.01
109,0.0,0.0,0.01,0.01,0.0,0.0,0.02
110,0.0,-0.0,0.0,0.0,0.0,0.0,0.01
111,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
112,0.0,0.0,0.01,0.01,0.0,0.0,0.02
113,0.0,-0.0,0.01,0.01,0.0,0.0,0.01
114,0.0,0.0,0.01,0.01,0.0,0.0,0.02
115,0.0,0.0,0.01,0.01,0.0,0.0,0.03
116,0.0,-0.0,0.0,0.0,0.0,0.0,0.02
117,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,0.0,-0.0,0.01,0.01,0.0,0.0,0.04
119,0.0,0.0,0.01,0.01,0.0,0.0,0.02
120,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121,0.0,0.0,0.01,0.01,0.0,0.0,0.02
122,0.0,-0.0,0.01,0.01,0.0,0.0,0.02
123,0.0,0.0,0.01,0.01,0.0,0.0,0.01
124,0.0,-0.0,0.01,0.01,0.0,0.0,0.02
125,0.0,0.0,0.0,0.0,0.0,0.0,0.02
126,0.0,0.0,0.01,0.01,0.0,0.0,0.03
127,0.0,0.0,0.01,0.01,0.0,0.0,0.02
128,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129,0.0,0.0,0.01,0.01,0.0,0.0,0.0
130,0.0,-0.0,0.01,0.01,0.0,0.0,0.02
131,0.0,0.0,0.01,0.01,0.0,0.0,0.02
132,0.0,-0.0,0.01,0.01,0.0,0.0,0.02
133,0.0,0.0,0.01,0.01,0.0,0.0,0.02
134,0.0,0.0,0.01,0.01,0.0,0.0,0.01
135,0.0,0.0,0.01,0.01,0.0,0.0,0.03
136,0.0,0.0,0.01,0.01,0.0,0.0,0.04
137,0.0,-0.0,0.0,0.0,0.0,0.0,0.02
138,0.0,0.0,0.01,0.01,0.0,0.0,0.02
139,0.0,-0.0,0.01,0.01,0.0,0.0,0.02
140,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
141,0.0,-0.0,0.0,0.0,0.0,0.0,0.02
142,0.0,-0.0,0.01,0.01,0.0,0.0,0.01
143,0.0,-0.0,0.01,0.01,0.0,0.0,0.02
144,0.0,0.0,0.02,0.02,0.0,0.0,0.02
145,0.0,0.0,0.01,0.01,0.0,0.0,0.02
146,0.0,0.0,0.0,0.0,0.0,0.0,0.0
147,0.0,-0.0,0.01,0.01,0.0,0.0,0.02
148,0.0,-0.0,0.01,0.01,0.0,0.0,0.03
149,0.0,-0.0,0.0,0.0,0.0,0.0,0.02
150,0.0,0.0,0.0,0.0,0.0,0.0,0.0
151,0.0,0.0,0.01,0.01,0.0,0.0,0.02
152,0.0,-0.0,0.01,0.01,0.0,0.0,0.0
153,0.0,0.0,0.0,0.0,0.0,0.0,0.02
154,0.0,0.0,0.01,0.01,0.0,0.0,0.02
155,0.0,0.0,0.01,0.01,0.0,0.0,0.04
156,0.0,-0.0,0.02,0.02,0.0,0.0,0.03
157,0.0,0.0,0.0,0.0,0.0,0.0,0.01
158,0.0,-0.0,0.01,0.01,0.0,0.0,0.02
159,0.0,-0.0,0.01,0.01,0.0,0.0,0.02
160,0.0,0.0,0.01,0.01,0.0,0.0,0.02
161,0.0,0.0,0.01,0.01,0.0,0.0,0.01
162,0.0,-0.0,0.01,0.01,0.0,0.0,0.02
163,0.0,0.0,0.02,0.02,0.0,0.0,0.04
164,0.0,-0.0,0.01,0.01,0.0,0.0,0.02
165,0.0,0.0,0.01,0.01,0.0,0.0,0.02
166,0.0,0.0,0.02,0.02,0.0,0.0,0.02
167,0.0,-0.0,0.0,0.0,0.0,0.0,0.02
168,0.0,0.0,0.0,0.0,0.0,0.0,0.0
169,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
170,0.0,0.0,0.01,0.01,0.0,0.0,0.02
171,0.0,0.0,0.01,0.01,0.0,0.0,0.02
172,0.0,0.0,0.01,0.01,0.0,0.0,0.02
173,0.0,0.0,0.01,0.01,0.0,0.0,0.02
174,0.0,0.0,0.01,0.01,0.0,0.0,0.02
175,0.0,0.0,0.01,0.01,0.0,0.0,0.02
176,0.0,0.0,0.02,0.02,0.0,0.0,0.03
177,0.0,-0.0,0.01,0.01,0.0,0.0,0.02
178,0.0,0.0,0.01,0.01,0.0,0.0,0.0
179,0.0,0.0,0.01,0.01,0.0,0.0,0.01
180,0.0,0.0,0.0,0.0,0.0,0.0,0.0
181,0.0,0.0,0.01,0.01,0.0,0.0,0.02
182,0.0,0.0,0.0,0.0,0.0,0.0,0.0
183,0.0,-0.0,0.02,0.02,0.0,0.0,0.02
184,0.0,0.0,0.01,0.01,0.0,0.0,0.03
185,0.0,-0.0,0.0,0.0,0.0,0.0,0.01
186,0.0,0.0,0.0,0.0,0.0,0.0,0.01
187,0.0,0.0,0.02,0.02,0.0,0.0,0.02
188,0.0,-0.0,0.01,0.01,0.0,0.0,0.06
189,0.0,0.0,0.0,0.0,0.0,0.0,0.02
190,0.0,0.0,0.01,0.01,0.0,0.0,0.02
191,0.0,0.0,0.0,0.0,0.0,0.0,0.02
192,0.0,0.0,0.01,0.01,0.0,0.0,0.02
193,0.0,-0.0,0.01,0.01,0.0,0.0,0.03
194,0.0,-0.0,0.03,0.03,0.0,0.0,0.02
195,0.0,0.0,0.02,0.02,0.0,0.0,0.03
196,0.0,0.0,0.0,0.0,0.0,0.0,0.02
197,0.0,-0.0,0.0,0.0,0.0,0.0,0.01
198,0.0,-0.0,0.01,0.01,0.0,0.0,0.02
199,0.0,0.0,0.01,0.01,0.0,0.0,0.02
200,0.0,0.0,0.01,0.01,0.0,0.0,0.02
201,0.0,-0.0,0.01,0.01,0.0,0.0,0.02
202,0.0,0.0,0.01,0.01,0.0,0.0,0.03
203,0.0,-0.0,0.01,0.01,0.0,0.0,0.02
204,0.0,-0.0,0.01,0.01,0.0,0.0,0.03
205,0.0,-0.0,0.01,0.01,0.0,0.0,0.02
206,0.0,-0.0,0.0,0.0,0.0,0.0,0.02
207,0.0,-0.0,0.01,0.01,0.0,0.0,0.02
208,0.0,-0.0,0.01,0.01,0.0,0.0,0.04
209,0.0,0.0,0.01,0.01,0.0,0.0,0.02
210,0.0,-0.0,0.01,0.01,0.0,0.0,0.01
211,0.0,0.0,0.01,0.01,0.0,0.0,0.03
212,0.0,0.0,0.01,0.01,0.0,0.0,0.02
213,0.0,-0.0,0.01,0.01,0.0,0.0,0.04
214,0.0,-0.0,0.0,0.0,0.0,0.0,0.02
215,0.0,-0.0,0.02,0.02,0.0,0.0,0.02
216,0.0,0.0,0.01,0.01,0.0,0.0,0.02
217,0.0,0.0,0.0,0.0,0.0,0.0,0.02
218,0.0,0.0,0.01,0.01,0.0,0.0,0.02
219,0.0,-0.0,0.02,0.02,0.0,0.0,0.02
220,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
221,0.0,0.0,0.0,0.0,0.0,0.0,0.0
222,0.0,-0.0,0.0,0.0,0.0,0.0,0.01
223,0.0,0.0,0.0,0.0,0.0,0.0,0.0
224,0.0,-0.0,0.01,0.01,0.0,0.0,0.02
225,0.0,0.0,0.01,0.01,0.0,0.0,0.03
226,0.0,-0.0,0.01,0.01,0.0,0.0,0.03
227,0.0,0.0,0.01,0.01,0.0,0.0,0.02
228,0.0,0.0,0.01,0.01,0.0,0.0,0.01
229,0.0,0.0,0.01,0.01,0.0,0.0,0.02
230,0.0,0.0,0.01,0.01,0.0,0.0,0.02
231,0.0,0.0,0.01,0.01,0.0,0.0,0.02
232,0.0,-0.0,0.01,0.01,0.0,0.0,0.04
233,0.0,-0.0,0.0,0.0,0.0,0.0,0.02
234,0.0,0.0,0.0,0.0,0.0,0.0,0.0
235,0.0,0.0,0.0,0.0,0.0,0.0,0.02
236,0.0,0.0,0.01,0.01,0.0,0.0,0.02
237,0.0,-0.0,0.02,0.02,0.0,0.0,0.03
238,0.0,0.0,0.01,0.01,0.0,0.0,0.02
239,0.0,0.0,0.01,0.01,0.0,0.0,0.02
240,0.0,-0.0,0.01,0.01,0.0,0.0,0.02
241,0.0,0.0,0.01,0.01,0.0,0.0,0.02
242,0.0,0.0,0.0,0.0,0.0,0.0,0.01
243,0.0,-0.0,0.01,0.01,0.0,0.0,0.01
244,0.0,-0.0,0.01,0.01,0.0,0.0,0.02
245,0.0,-0.0,0.02,0.02,0.0,0.0,0.01
