,0
137,-0.001545341
138,-0.005279026
139,-0.0004831798
140,-0.012572463
141,0.008618603
142,0.0041288054
143,-0.008468896
144,-0.0060521886
145,-0.0054577393
146,0.009089034
147,-0.002368304
148,0.00881139
149,-0.0053668004
150,0.0031471902
151,0.00015734276
152,0.01026771
153,0.0063877804
154,0.0044056186
155,-0.00393363
156,0.003164241
157,-0.0058290935
158,-0.0109924795
159,0.0019792793
160,-0.0070037423
161,-0.0016437364
162,-0.0013738393
163,0.006716879
164,0.00039942004
165,-0.0004583234
166,0.011538874
167,0.005775288
168,-0.004344874
169,-0.012594962
170,-0.0032098722
171,0.0010054521
172,0.0013521786
173,0.00279326
174,-0.0014177235
175,0.0006303815
176,-0.00071409205
177,-0.0018235799
178,-0.006894068
179,0.0054801377
180,-0.0014882688
181,-0.0020914963
182,0.003426182
183,-0.0057068146
184,0.0023874138
185,0.00079637533
186,-0.009563282
187,-0.002705073
188,0.00046281144
189,0.005316815
190,-0.005177671
191,0.0019797725
192,0.0012625046
193,0.0023176079
194,0.0070340256
195,0.00072698947
196,0.0043335995
197,-0.0071942294
198,0.004173108
199,0.0095295645
200,0.004294075
201,0.008923631
202,0.008431351
203,0.0006384137
204,-0.0044163954
205,-0.0030026066
206,0.0014719169
207,0.005759122
208,0.0028136359
209,0.007836468
210,0.0008443572
211,0.008607657
212,0.0065410864
213,0.0042541525
214,0.54878753
215,0.0035177548
216,0.0032526385
217,-0.0014272477
218,0.5082298
219,0.003264049
220,-0.0057635047
221,-0.00040611625
222,-0.0043744687
223,-0.010484062
224,0.0008983321
225,0.00055156136
226,-0.0013872297
227,-0.0017070649
228,-0.0072666085
229,-0.0013688793
230,-0.0008492258
231,-0.0026826258
232,-0.00078969146
233,-0.005706835
234,0.006365997
235,-0.0028536133
236,-0.013148717
237,-0.0016427475
238,-0.007896966
239,0.0019424381
240,-0.0031615861
241,0.0047810595
242,-0.0038714274
243,0.0011397465
244,0.0052796383
245,-0.0023091426
246,-0.0081692785
247,0.007555781
248,-0.013256099
249,0.0015856234
250,-0.002672757
251,-0.0027868366
252,-0.0032962272
253,0.0048485557
254,-0.004909284
255,-0.0024802606
256,0.0069215884
257,-0.005748868
258,0.002255647
259,0.009883165
260,0.0071650324
261,0.015935546
262,0.006434424
263,0.010335287
264,0.003683561
265,0.047610726
266,0.0022544228
267,0.0053128544
268,-0.0016447455
269,-0.0075368118
270,0.0043714237
271,0.0035070553
272,0.005749086
273,-0.0051405616
274,0.0031925756
275,-0.0062935343
276,-0.0008601099
277,-0.00565211
278,-0.0019459599
279,-0.0032334425
280,0.00046579726
281,0.00093479175
282,0.0040807263
283,0.0026514516
284,0.004861332
285,-0.011144276
286,0.003979353
287,0.0007154695
288,0.011274294
289,-0.00638636
290,-0.010607375
291,0.0991932
292,-0.003736691
293,0.004075695
294,0.0013871286
295,-0.0010305722
296,-0.0011890093
297,-0.0015594596
298,0.005010993
299,-0.009482933
300,0.0029704478
301,-0.0024552485
302,0.004625602
303,-0.008629847
304,0.09464821
305,0.0013967715
306,-0.002042085
307,-0.0005731145
308,0.0034402804
309,0.0016591959
310,0.11275708
311,-0.0051040403
312,-0.017312676
313,-0.0041756816
314,0.008935329
315,-0.00830527
316,-0.0058783563
317,-0.007308763
318,-0.0041302517
319,-0.012623433
320,0.00043510925
321,-0.0018787351
322,-0.010712076
323,0.0006165337
324,0.0046618627
325,-0.005339494
326,-0.0032346942
327,0.007985984
328,-0.0033896228
329,-2.0135067
330,-0.004029285
331,-5.6414865e-06
332,0.015175915
333,-0.0023630306
334,0.011538693
335,0.003015982
336,0.0047738543
337,0.004960475
338,0.003287387
339,-0.0118586365
340,0.0032778229
341,5.777087e-05
342,-0.0018137023
343,0.0041848477
344,0.008667808
345,0.0057223565
346,0.0038436134
347,-0.0018352354
348,0.0017333413
349,-0.0012225155
350,-0.0014128836
351,-0.005063602
352,-0.009550622
353,0.0034917518
354,0.002928303
355,-0.0011094864
356,0.0002192324
357,-0.001157539
358,-0.0031360164
359,-0.0063224332
360,-0.007826418
361,0.0011549564
362,-0.013254497
363,-0.0036267196
364,0.0001639747
365,0.0002740263
366,-0.008061372
367,-0.0027891472
368,0.0027013598
369,0.008094069
370,-0.006500419
371,-0.0034057098
372,0.00082603376
373,0.0038548382
374,0.005171835
375,0.010580138
376,0.0030050538
377,0.00032054633
378,0.0123489695
379,0.269847
380,-0.008930769
381,-0.00078312354
382,0.0029544374
383,-0.0056701754
384,-0.0010446645
385,-0.0028899652
386,0.009026103
387,-0.005811033
388,-0.010850834
389,-0.005191243
390,0.0020134584
391,0.00055034366
392,0.0016345973
393,0.0034989333
394,-0.0046311505
395,0.5852812
396,0.0021110675
397,0.002659597
398,0.0034367442
399,-0.0037003793
400,-0.0030608894
401,0.0038036285
402,-0.0021653771
403,-0.00051879603
404,-0.004047288
405,-0.007838438
406,-0.000851698
407,0.0022061584
408,0.000527957
409,0.004815938
410,0.010275914
411,0.002767738
412,-0.0063093062
413,0.0045413445
414,-0.0009699729
415,0.0074973884
416,-0.003118414
417,-0.0065499498
418,-0.0053010867
419,0.0011806497
420,-0.0059031546
421,-9.094877e-05
422,0.17671627
423,0.0043942686
424,-0.001860836
425,6.393518e-05
426,-0.008453041
427,0.00530201
428,0.002207532
429,0.005742506
430,-0.005583576
431,-0.00818293
432,0.0022148401
433,-0.0069621615
434,0.007697153
435,0.000105817424
436,0.002040849
437,-0.002780327
438,0.004582219
439,0.005701156
440,0.0005279556
441,-0.009237283
442,-0.00019012834
443,-0.0035173977
444,0.00019543897
445,0.010643597
446,-0.006117658
447,-0.0014685299
448,0.0024702647
449,0.0027463683
450,-0.0020699752
451,0.006924482
452,0.006574632
453,-0.0051131328
454,-0.006052037
455,-0.003164919
456,-0.0016614906
457,0.003368155
458,0.0036825505
459,0.011381274
460,-0.00036460208
461,-0.006747654
462,-0.0019023302
463,0.0020776652
464,0.0007317306
465,-0.0042241113
466,-0.0007211752
467,0.0026260996
468,0.0048344247
469,-0.0023595712
470,-0.0003350568
471,-0.010193387
472,-0.0048460877
473,-0.007541839
474,-0.0031484931
475,-0.0044400916
476,-0.003731026
477,-0.001711376
478,-0.0028822478
479,-0.00977207
480,0.009680028
481,0.00046374556
482,0.0009165951
483,0.0005132922
484,-0.0035127006
485,-0.0037769154
486,0.0059261727
487,0.000957442
488,-0.012005385
489,0.0017806031
490,0.009392856
491,-0.0048777238
492,-7.990748e-05
493,0.00065203966
494,0.0011665039
495,0.0026162397
496,0.011817219
497,0.00011919299
498,0.6377194
499,-0.0062225396
500,0.0015979558
501,-0.00034292368
502,-0.010195887
503,0.0007997878
504,0.008298291
505,-0.010440421
506,0.009902274
507,-0.0013652404
508,-0.00866846
509,0.0011261161
510,-0.0075091664
511,-0.007893529
512,0.0028221682
513,-0.0019039055
514,-0.013730509
515,-0.004539257
516,-0.012222203
517,0.0017923298
518,0.0055085467
519,-0.005962404
520,0.004315612
521,0.008437537
522,-0.0033460539
523,-0.0010027904
524,-0.0032193153
525,-5.257316e-06
526,-0.004379948
527,0.0011163536
528,0.004193445
529,-0.0038736686
530,-0.012584845
531,-0.001985188
532,0.00033433363
533,0.0018774332
534,-0.004473449
535,-0.005706606
536,-0.00077717565
537,-0.00038406532
538,-0.0026657684
539,-0.0030304375
540,-0.0041484702
541,-0.0041879397
542,-0.013755064
543,0.00093446206
544,0.0008602273
545,0.007721686
546,-0.004932726
547,0.002063225
548,-0.0005059184
549,-0.004277141
550,0.006143374
551,-0.0008040401
552,0.0070340694
553,-0.010397544
554,0.0026366208
555,0.0075901845
556,0.0066659227
557,-0.007860443
558,-0.0022628293
559,0.008416363
560,0.0023898697
561,0.008961318
562,-0.0062988955
563,-0.0041915528
564,-0.00022976287
565,-0.009407447
566,-0.00017097779
567,-0.0028076004
568,-0.0019555807
569,0.0031459702
570,-0.0060334904
571,-0.0014908909
572,0.004108475
573,0.0028708526
574,-0.00024409732
575,-0.00499116
576,-0.0035146642
577,0.0064715976
578,-0.008087673
579,0.0006063732
580,-0.0075039063
581,0.27782267
582,0.12899624
583,-0.0069357553
584,0.008496083
585,0.0052867653
586,-0.0020330958
587,0.0045157266
588,-0.0036624237
589,0.00096462015
590,-0.00900195
591,0.0058781262
592,-0.0016525844
593,-0.0016208412
594,-0.0023429855
595,-0.0014392356
596,0.00040925993
597,-0.0024826117
598,-0.0018603872
599,0.006992188
600,-0.0020601884
601,0.012161901
602,0.0026289707
603,0.0021321923
604,-0.0012866594
605,-0.008792658
606,-0.0067767994
607,-0.002391434
608,-0.0060684243
609,-0.0008025011
610,-0.008997647
611,0.0073850974
612,-0.0040876786
613,-0.011851053
614,-0.0021155246
615,-0.002180661
616,-0.004282759
617,-0.009755021
618,-0.005032714
619,-0.0036473991
620,0.008806915
621,0.0062949844
622,0.00044763787
623,0.006245275
624,-0.0038742078
625,-7.2371215e-05
626,0.0317841
627,-0.0022326987
628,0.010872638
629,0.0056672897
630,-0.0014026093
631,0.0015813881
632,0.006016697
633,0.14163384
634,0.0036745404
635,0.009585001
636,0.0015839254
637,0.00014786236
638,-0.00076428405
639,-0.0013946882
640,-0.00800761
641,-0.0070496523
642,-0.004220927
643,0.00065119285
644,-0.005333567
645,-0.004179637
646,-0.0108896755
647,-0.0018920698
648,-0.010685455
649,-0.006991738
650,-0.011085259
651,0.004292107
652,-0.0035608592
653,-0.006382704
654,0.0023807697
655,-0.011484527
656,-0.012019355
657,-0.0019913795
658,0.00078314263
659,0.009489869
660,-0.001010281
661,0.005456919
662,-0.01001143
663,-0.00070519885
664,0.00051533524
665,0.0032531703
666,-0.0046175644
667,0.007133163
668,-0.007314655
669,-0.00052424753
670,0.008939212
671,-0.0035588723
672,-0.0055310004
673,-0.0031867865
674,-0.0076795807
675,0.006677893
676,-0.0003097821
677,-0.00070498744
678,0.006623049
679,0.0044746157
680,-0.013630394
681,-0.00026407838
682,0.0019850214
683,-0.0060290126
684,0.004503321
685,0.005411731
686,0.0045170104
687,-0.0025033657
688,0.004486452
689,-0.0034877837
690,-0.012611518
691,0.0073697213
692,0.0012575006
693,-0.0099899545
694,-0.010217687
695,0.004037722
696,0.0027763094
697,-0.0023502368
698,0.0036204802
699,0.015858267
700,-0.006195058
701,-0.003260062
702,0.009112622
703,0.0018148711
704,-0.011303719
705,0.010971543
706,-0.004021069
707,0.009031951
708,-0.005419203
709,0.002467418
710,0.0020791488
711,0.0013693115
712,-0.0053126435
713,0.008472647
714,-0.006625931
715,0.00831755
716,0.002716146
717,0.0025392012
718,-0.010217011
719,0.01032217
720,-0.001568146
721,-0.010346472
722,-0.013700725
723,0.012512715
724,0.0033408296
725,0.0026983407
726,0.0016074429
727,-0.004559287
728,-0.007849362
729,-0.50512576
730,-0.20449746
731,-0.007904951
732,-0.006432756
733,-0.0074547594
734,0.0040302854
735,0.003667152
736,0.0010778
737,0.008384017
738,0.004165089
739,0.00577683
740,0.00040734746
741,0.0015004091
742,-0.008932516
743,0.007272457
744,-0.0077130296
745,0.003923193
746,-0.0075014867
747,-0.009086586
748,0.005465459
749,0.0007178948
750,-0.0047247484
751,-0.12244732
752,0.0010488115
753,0.0059113456
754,-0.00084751425
755,-0.0070507256
756,0.009404048
757,0.00024186727
758,0.2576966
759,0.0011077519
760,0.0054576276
761,-0.0013160243
762,2.9735267e-05
763,-0.0030435766
764,0.0024017163
765,-0.0014022011
766,-0.0076131555
767,-0.0008519776
768,0.0014991424
769,-0.004369439
770,0.0028689378
771,0.007946584
772,-0.0013336919
773,-0.004630946
774,-0.0038159937
775,-0.004802011
776,0.009254904
777,-0.0029155035
778,0.0032599138
779,-0.0019589046
780,-0.006524946
781,0.0038619596
782,0.0072174785
783,0.0043122955
784,0.001544758
785,0.0064094374
786,0.003961386
787,0.0049299914
788,0.011685954
789,0.0032927962
790,0.001972802
791,0.10591656
792,0.0054192
793,-0.0053321635
794,0.0009649596
795,0.0047216006
796,0.0075833146
797,-0.0042782314
798,-0.0023098495
799,0.013106951
800,0.0036892504
801,-0.0064195557
802,-0.008135449
803,0.0014571683
804,-0.016248211
805,0.00022549182
806,0.0020342125
807,-0.0026717102
808,-0.0031633181
809,0.0016104346
810,-0.0014770674
811,-0.0018136404
812,0.003024411
813,-0.0049385494
814,0.0032256572
815,-0.013495589
816,-0.0010361494
817,0.0060522803
818,-0.00183833
819,-0.008865915
820,0.0059863282
821,0.0013094174
822,0.0042309854
823,-0.00090037566
824,0.00019989233
825,0.0039612125
826,-0.00030605774
827,-0.005700987
828,0.0037831564
829,0.0014237231
830,-0.0055272835
831,0.005243475
832,-0.004049317
833,2.8021634e-05
834,-0.004208716
835,-0.0070174634
836,0.0017867908
837,-0.0020357342
838,-0.006818488
839,0.004354525
840,-0.0027446072
841,0.008487239
842,0.005777848
843,-0.00020562811
844,-5.2436255e-05
845,0.00083473796
846,-0.0070700548
847,0.0068104514
848,0.0064412886
849,0.007127622
850,0.004864392
851,-0.009914614
852,-0.0060031055
853,-0.0051215794
854,-0.009263755
855,-0.0006266837
856,-0.007230706
857,0.012558168
858,0.004018635
859,0.0010553966
860,0.0029451908
861,-0.0011913171
862,-0.004642827
863,-0.0020880797
864,-0.0007819012
865,0.010183707
866,-0.0030267201
867,-0.011184178
868,-0.00115106
869,-0.002060433
870,0.0085501615
871,-0.010363287
872,-0.00462652
873,-0.0014789114
874,-0.0017398323
875,0.003733473
876,-0.008084714
877,0.005010097
878,-0.0029059513
879,0.004629778
880,-0.0039475462
881,0.00028322823
882,-0.013543842
883,0.0071987514
884,-0.00076606614
885,-0.0011018272
886,-0.00536865
887,0.0029598968
888,0.009898592
889,0.007159989
890,-0.001122856
891,-0.011283012
892,0.011909932
893,0.003203242
894,-0.0068391366
895,-0.0027042518
896,-0.00021903496
897,0.0018234786
898,0.003052223
899,0.016460994
900,0.004800252
901,0.000418026
902,0.009529768
903,-0.0029763011
904,0.00072090025
905,0.0063990536
906,0.0104700485
907,0.0004242527
908,-0.007154344
909,0.011699824
910,0.0108654415
911,0.00040750043
912,0.009367207
913,0.0026318328
914,-0.0066867354
915,0.013321338
916,0.0060695326
917,-0.0040754597
918,-0.0044958517
919,-0.006911038
920,-0.011470936
921,-0.0009623098
922,0.005764813
923,0.0059562493
924,-0.0094249975
925,0.0017229875
926,0.006645951
927,-0.005250453
928,0.0022580952
929,-0.0034996122
930,-0.0012031624
931,0.0022380417
932,-0.009775389
933,-0.0017645038
934,-0.0038438533
935,0.0025538253
936,0.003351681
937,-0.00020365696
938,0.007170832
939,0.0014123546
940,0.0042787283
941,0.0060847555
942,-0.0062705074
943,0.010060973
944,-0.0057303305
945,-0.0051916335
946,-0.004658966
947,0.0052444763
948,-0.0055703144
949,-0.0031683203
950,-0.005182363
951,-0.007861625
952,-0.0077679115
953,-0.0010786494
954,0.004958375
955,-0.001817757
956,-0.008147106
957,-0.002145796
958,-0.010182792
959,0.003221224
960,0.0058803204
961,0.0033565531
962,-0.0036108848
963,-0.0044513075
964,-0.0021449567
965,0.0029821016
966,-2.9875431e-05
967,0.0096974615
968,0.009332916
969,0.0015631476
970,0.0050395946
971,-0.0026165298
972,0.0020881752
973,-0.0013516536
974,-0.0072805197
975,-0.0051111067
976,-0.0040424997
977,-0.0008989256
978,0.002788107
979,0.0048231557
980,-0.0019595227
981,0.0042491774
982,0.0028149276
983,0.0032796944
984,0.00021695253
985,0.005113273
986,-0.0067323656
987,-0.0021828786
988,0.0058976314
989,0.00483282
990,0.013136391
991,-0.0015465035
992,0.0028106757
993,-0.0063467543
994,-0.00327212
995,0.0032855775
996,2.4418347e-05
997,0.0043240935
998,0.008768523
999,-0.012507341
1000,-0.0038490482
1001,0.002068975
1002,0.0025555836
1003,-3.2904092e-05
1004,0.000712228
1005,-0.001989666
1006,-0.0050873575
1007,0.0030380925
1008,-0.0018662917
1009,0.008454825
1010,0.0034972094
1011,0.008220911
1012,0.0042727757
1013,0.0023668315
1014,-0.012886627
1015,0.0010106391
1016,-0.012525843
1017,-0.00019243246
1018,-0.00095291995
1019,-7.5101234e-05
1020,0.0068081515
1021,-0.002629707
1022,0.0054288446
1023,0.010720616
1024,0.0015195119
1025,-0.0034874692
1026,0.005498259
1027,-0.007291963
1028,0.006515134
1029,0.0020342674
1030,-0.005562043
1031,-0.0043550013
1032,0.0016692963
1033,0.0021518061
1034,0.007603692
1035,-0.0064652017
1036,0.002632781
1037,-0.0020908753
1038,-0.0011317265
1039,0.012683211
1040,0.001873875
1041,0.002567913
1042,0.0023016995
1043,0.0013928534
1044,0.003599248
1045,0.0019879853
1046,-0.0022521354
1047,-0.011305207
1048,0.003338207
1049,-0.0026698508
1050,-0.0007903832
1051,0.00049847085
1052,-0.001014871
1053,0.0049804933
1054,-0.0080614
1055,0.006069833
1056,0.0018321252
1057,0.0073250835
1058,-0.004118314
1059,-0.0032723607
1060,0.0005761385
1061,0.00050689466
1062,0.008259855
1063,-0.0072517027
1064,0.0067411843
1065,-0.0011180658
1066,0.009783424
1067,0.009594069
1068,0.00048668106
1069,-0.005104279
1070,-0.005317274
1071,0.009469615
1072,0.0061085736
1073,0.010767153
1074,0.015837608
1075,0.005056547
1076,0.0016248003
1077,-0.008175321
1078,-0.0014314977
1079,-0.00358749
1080,0.0011383658
1081,-0.0043864897
1082,-0.0017764322
1083,-0.001578355
1084,0.683013
1085,-0.0028211088
1086,-0.003651124
1087,0.0048063416
1088,-0.004603946
1089,-1.7452985e-05
1090,0.0013285684
1091,-0.005880189
1092,-0.0032541004
1093,-0.00089753186
1094,0.0104270885
1095,-0.0045658727
1096,0.001807973
1097,0.0020070085
1098,0.00600758
1099,-0.007058115
1100,0.006518878
1101,0.0015296075
1102,0.001360158
1103,0.0057601514
1104,-0.00050426833
1105,0.009256621
1106,-0.007747535
1107,-0.00082905125
1108,0.0082008885
1109,0.008140658
1110,0.0054370253
1111,0.012426239
1112,-0.0017736667
1113,0.0061987382
1114,0.0016540713
1115,0.001960877
1116,0.011324892
1117,-0.008158767
1118,-0.0047204765
1119,-0.0045679305
1120,-0.010247302
