,0
416,-0.016706781
417,-0.020459335
418,-0.019394804
419,-0.013146012
420,-0.019809417
421,-0.0133196805
422,-0.0016498417
423,-0.008844147
424,-0.015823744
425,-0.014313914
426,-0.022228448
427,-0.0077696815
428,-0.011405721
429,-0.007414722
430,-0.018614046
431,-0.022439983
432,-0.010907326
433,-0.02008713
434,-0.0054959906
435,-0.013534072
436,-0.012180541
437,-0.017625982
438,-0.008700909
439,-0.007807423
440,-0.013594039
441,-0.02294548
442,-0.0145582
443,-0.017184058
444,-0.013027979
445,-0.0035019498
446,-0.020011978
447,-0.016489513
448,-0.010625808
449,-0.011497488
450,-0.015319274
451,-0.007495164
452,-0.007029733
453,-0.019167412
454,-0.019349227
455,-0.016723
456,-0.015428894
457,-0.010302721
458,-0.009892449
459,-0.002938306
460,-0.014079673
461,-0.020246763
462,-0.015761426
463,-0.011953516
464,-0.012656906
465,-0.018086731
466,-0.015281052
467,-0.011205875
468,-0.008869848
469,-0.015394881
470,-0.013104985
471,-0.024155147
472,-0.019105379
473,-0.021542493
474,-0.016529951
475,-0.017777972
476,-0.01779991
477,-0.014871426
478,-0.01641125
479,-0.023847152
480,-0.004140212
481,-0.013512471
482,-0.01349861
483,-0.013654961
484,-0.01689585
485,-0.01737547
486,-0.008199094
487,-0.012089577
488,-0.02563541
489,-0.011456154
490,-0.0046450133
491,-0.018531099
492,-0.013489006
493,-0.012817341
494,-0.012032474
495,-0.0112864105
496,-0.0010294411
497,-0.012948545
498,0.14277571
499,-0.02008908
500,-0.011546259
501,-0.014470778
502,-0.023891922
503,-0.012798607
504,-0.005436209
505,-0.023247147
506,-0.003329427
507,-0.01501494
508,-0.022747334
509,-0.012354205
510,-0.02068843
511,-0.021706717
512,-0.011353968
513,-0.015420133
514,-0.026612885
515,-0.018552214
516,-0.025911825
517,-0.011536891
518,-0.008799654
519,-0.019721026
520,-0.0098365685
521,-0.006462246
522,-0.01731719
523,-0.014962969
524,-0.016942704
525,-0.013936544
526,-0.018489266
527,-0.01272285
528,-0.010276077
529,-0.017184015
530,-0.026543342
531,-0.01587145
532,-0.013377448
533,-0.0127086025
534,-0.018642146
535,-0.019536084
536,-0.014520439
537,-0.016336542
538,-0.016199943
539,-0.016404003
540,-0.018108346
541,-0.017748166
542,-0.027333882
543,-0.0125019625
544,-0.011819503
545,-0.00616719
546,-0.018144004
547,-0.0120823765
548,-0.015810046
549,-0.018590637
550,-0.007947581
551,-0.014665145
552,-0.006378692
553,-0.024708562
554,-0.010923476
555,-0.0059616775
556,-0.007128115
557,-0.021132924
558,-0.015729828
559,-0.0043838555
560,-0.010765425
561,-0.0044720266
562,-0.020235678
563,-0.018048806
564,-0.015394711
565,-0.023495298
566,-0.018133365
567,-0.017965201
568,-0.015077433
569,-0.011171836
570,-0.020321308
571,-0.016838962
572,-0.010095818
573,-0.010674024
574,-0.0140344
575,-0.01896701
576,-0.017209373
577,-0.008560621
578,-0.021342687
579,-0.013096583
580,-0.021373354
581,0.11302975
582,0.034247108
583,-0.020490346
584,-0.0051305387
585,-0.0079881875
586,-0.015353655
587,-0.009114552
588,-0.01739309
589,-0.012979981
590,-0.022178534
591,-0.008313194
592,-0.014731566
593,-0.01571463
594,-0.015777813
595,-0.015439965
596,-0.013493361
597,-0.015760547
598,-0.016244866
599,-0.006651944
600,-0.015410993
601,-0.0015402287
602,-0.010673145
603,-0.012164157
604,-0.014997916
605,-0.022605866
606,-0.02065501
607,-0.016218118
608,-0.01998555
609,-0.014694645
610,-0.022525908
611,-0.006063548
612,-0.017374568
613,-0.025052685
614,-0.016480494
615,-0.016066642
616,-0.017619615
617,-0.023511905
618,-0.018974891
619,-0.017555289
620,-0.004671935
621,-0.0074475855
622,-0.014127998
623,-0.007167115
624,-0.017172175
625,-0.014219197
626,-0.04156692
627,-0.016648227
628,-0.0027137147
629,-0.008254274
630,-0.01549441
631,-0.012084525
632,-0.007076336
633,0.0307988
634,-0.011788066
635,-0.004328632
636,-0.011963408
637,-0.013004355
638,-0.014131588
639,-0.015126844
640,-0.022731535
641,-0.02064736
642,-0.018842075
643,-0.012802508
644,-0.021729732
645,-0.017602902
646,-0.024001814
647,-0.015152862
648,-0.024634577
649,-0.021645617
650,-0.024358425
651,-0.009588021
652,-0.020950513
653,-0.021269351
654,-0.011521861
655,-0.025557641
656,-0.02556039
657,-0.016530363
658,-0.012818361
659,-0.0067493794
660,-0.013932776
661,-0.008032763
662,-0.02353603
663,-0.015230998
664,-0.012631465
665,-0.00992899
666,-0.019288644
667,-0.006542709
668,-0.021249976
669,-0.014333092
670,-0.004270345
671,-0.017303035
672,-0.019712092
673,-0.01727624
674,-0.021631546
675,-0.007193004
676,-0.01395518
677,-0.01348977
678,-0.007211871
679,-0.009690332
680,-0.026972715
681,-0.014232502
682,-0.011282569
683,-0.019689526
684,-0.008551939
685,-0.010190002
686,-0.008819543
687,-0.015999751
688,-0.009522904
689,-0.01670039
690,-0.02533948
691,-0.006450533
692,-0.011885118
693,-0.023803711
694,-0.023666251
695,-0.010498713
696,-0.011382917
697,-0.016749695
698,-0.009866659
699,0.0025523258
700,-0.01940616
701,-0.016784487
702,-0.00513558
703,-0.01204036
704,-0.027664319
705,-0.0036164615
706,-0.017375877
707,-0.0038773213
708,-0.018950474
709,-0.011441753
710,-0.0126226125
711,-0.011618274
712,-0.019210117
713,-0.0048298165
714,-0.02053144
715,-0.0046531055
716,-0.010497084
717,-0.010504974
718,-0.023199964
719,-0.0028247805
720,-0.01533418
721,-0.024382375
722,-0.027190074
723,-0.0005444186
724,-0.010293437
725,-0.010904038
726,-0.012324795
727,-0.017939575
728,-0.020837028
729,-0.9898969
730,-0.41561776
731,-0.021399776
732,-0.01973245
733,-0.020898819
734,-0.009243796
735,-0.010113543
736,-0.014447186
737,-0.0049266526
738,-0.009207852
739,-0.0076726917
740,-0.013255555
741,-0.012051751
742,-0.02261013
743,-0.006644195
744,-0.021440536
745,-0.009280762
746,-0.020862183
747,-0.023283705
748,-0.008035057
749,-0.013091168
750,-0.01859131
751,-0.2427986
752,-0.012052133
753,-0.0081000645
754,-0.014818739
755,-0.020376887
756,-0.0050593326
757,-0.01331402
758,0.037760586
759,-0.012244759
760,-0.0076182084
761,-0.015263526
762,-0.014099182
763,-0.016628169
764,-0.011253828
765,-0.016276738
766,-0.020352341
767,-0.01496807
768,-0.013089786
769,-0.019766752
770,-0.010267574
771,-0.015015891
772,-0.016541718
773,-0.018815344
774,-0.017553575
775,-0.019884143
776,-0.0045549115
777,-0.018451586
778,-0.0104012005
779,-0.015546819
780,-0.019355765
781,-0.009447863
782,-0.0066276877
783,-0.009815067
784,-0.012275125
785,-0.0072424794
786,-0.009890017
787,-0.008982771
788,-0.0023090225
789,-0.009992849
790,-0.011795396
791,-0.03539534
792,-0.008333446
793,-0.01913819
794,-0.013577873
795,-0.010421588
796,-0.0065749036
797,-0.020617351
798,-0.015366909
799,-0.0010699211
800,-0.010150753
801,-0.019859234
802,-0.021700528
803,-0.012885371
804,-0.030185057
805,-0.012865255
806,-0.011730009
807,-0.017224686
808,-0.017689886
809,-0.011681762
810,-0.016689034
811,-0.016198326
812,-0.011203932
813,-0.02010861
814,-0.010725704
815,-0.027827177
816,-0.014563945
817,-0.007824032
818,-0.015847823
819,-0.02316168
820,-0.008105099
821,-0.012185446
822,-0.008864706
823,-0.014532306
824,-0.013232583
825,-0.010046214
826,-0.013639037
827,-0.019675719
828,-0.009317093
829,-0.012692205
830,-0.0190007
831,-0.007871874
832,-0.018321238
833,-0.013416948
834,-0.017385157
835,-0.020475857
836,-0.011866829
837,-0.015600729
838,-0.020116478
839,-0.0093334
840,-0.01609536
841,-0.005233433
842,-0.008200589
843,-0.013414601
844,-0.013886271
845,-0.012971221
846,-0.01994244
847,-0.0070592887
848,-0.007425909
849,-0.0075990567
850,-0.008655728
851,-0.024337558
852,-0.01908916
853,-0.018647078
854,-0.023591459
855,-0.0146167055
856,-0.02155427
857,-0.001169025
858,-0.0100063365
859,-0.011954971
860,-0.010586731
861,-0.015614939
862,-0.018755332
863,-0.01579613
864,-0.015200906
865,-0.0035753557
866,-0.015904797
867,-0.024304148
868,-0.01802652
869,-0.01779972
870,-0.005438513
871,-0.024819639
872,-0.018272655
873,-0.015083879
874,-0.015834695
875,-0.009724743
876,-0.022055928
877,-0.009952027
878,-0.016922414
879,-0.009241635
880,-0.017563732
881,-0.013488026
882,-0.027614495
883,-0.006323381
884,-0.014456572
885,-0.014753814
886,-0.018534651
887,-0.010599793
888,-0.003507102
889,-0.006461404
890,-0.013961917
891,-0.025418602
892,-0.0016681654
893,-0.010880978
894,-0.020465016
895,-0.016891753
896,-0.013676551
897,-0.011974272
898,-0.010327758
899,0.0031432621
900,-0.009028554
901,-0.01330552
902,-0.0037922347
903,-0.017137451
904,-0.012576417
905,-0.006947302
906,-0.004250448
907,-0.013630317
908,-0.020649552
909,-0.0035380796
910,-0.0028672367
911,-0.012803268
912,-0.0034453375
913,-0.011480267
914,-0.020532733
915,-0.0002340991
916,-0.007651575
917,-0.01799708
918,-0.01858665
919,-0.020527188
920,-0.025441755
921,-0.014514751
922,-0.0077843377
923,-0.007379624
924,-0.023296442
925,-0.011689347
926,-0.0070239394
927,-0.019214224
928,-0.010987155
929,-0.0168695
930,-0.014822709
931,-0.010463508
932,-0.023430744
933,-0.015187232
934,-0.01755898
935,-0.011360689
936,-0.010136056
937,-0.013802805
938,-0.0060233893
939,-0.012032733
940,-0.008994119
941,-0.0074029653
942,-0.020313244
943,-0.0035248138
944,-0.0197454
945,-0.019033432
946,-0.018036788
947,-0.008302059
948,-0.019305594
949,-0.01659792
950,-0.018576719
951,-0.021212552
952,-0.021194074
953,-0.014472743
954,-0.008671721
955,-0.015433554
956,-0.021145295
957,-0.016249368
958,-0.023066023
959,-0.010614954
960,-0.007908736
961,-0.009723049
962,-0.01702356
963,-0.017666467
964,-0.015633745
965,-0.0100466935
966,-0.012909539
967,-0.0044218665
968,-0.004290738
969,-0.011794709
970,-0.008826926
971,-0.016633255
972,-0.011252435
973,-0.015256752
974,-0.020324102
975,-0.018243834
976,-0.017373357
977,-0.0154167265
978,-0.010414547
979,-0.008587114
980,-0.0154003
981,-0.009060064
982,-0.011005579
983,-0.009957976
984,-0.014001599
985,-0.008002973
986,-0.020977229
987,-0.015805868
988,-0.007803296
989,-0.008190473
990,8.2060695e-05
991,-0.015175533
992,-0.010955379
993,-0.02081055
994,-0.016706176
995,-0.009954058
996,-0.013631253
997,-0.008959816
998,-0.004858749
999,-0.02522572
1000,-0.017186861
1001,-0.010946532
1002,-0.010791612
1003,-0.013052069
1004,-0.01267025
1005,-0.016271628
1006,-0.018748507
1007,-0.010354844
1008,-0.015179012
1009,-0.005100618
1010,-0.009922667
1011,-0.0052523855
1012,-0.009668432
1013,-0.010688922
1014,-0.027023796
1015,-0.012636451
1016,-0.025899034
1017,-0.013551781
1018,-0.014641727
1019,-0.013727025
1020,-0.0064772787
1021,-0.016359283
1022,-0.0073936502
1023,-0.0034389505
1024,-0.011651281
1025,-0.017206322
1026,-0.008096008
1027,-0.020710371
1028,-0.006638104
1029,-0.012143029
1030,-0.01897972
1031,-0.017858999
1032,-0.011559749
1033,-0.01164843
1034,-0.00544539
1035,-0.020572795
1036,-0.01100576
1037,-0.015529921
1038,-0.014263146
1039,-0.00027982518
1040,-0.011826019
1041,-0.010433629
1042,-0.011247746
1043,-0.013117014
1044,-0.01014223
1045,-0.010921083
1046,-0.015928673
1047,-0.024824776
1048,-0.009844899
1049,-0.015949363
1050,-0.01457778
1051,-0.0138949165
1052,-0.015228026
1053,-0.00800573
1054,-0.02189118
1055,-0.006671935
1056,-0.011564493
1057,-0.0059717824
1058,-0.017349858
1059,-0.017195439
1060,-0.014071847
1061,-0.013418018
1062,-0.005247236
1063,-0.01986546
1064,-0.0068350066
1065,-0.01515373
1066,-0.0034538154
1067,-0.0038538538
1068,-0.012941127
1069,-0.018434957
1070,-0.01945364
1071,-0.003629732
1072,-0.007352314
1073,-0.0028193435
1074,0.0017423416
1075,-0.008142241
1076,-0.012395326
1077,-0.0212681
1078,-0.014512415
1079,-0.017344989
1080,-0.01230607
1081,-0.017446522
1082,-0.014748625
1083,-0.015081112
1084,0.14308494
1085,-0.016564522
1086,-0.016986977
1087,-0.008697345
1088,-0.018079195
1089,-0.013810886
1090,-0.012706514
1091,-0.01968079
1092,-0.017669765
1093,-0.014476396
1094,-0.0030337358
1095,-0.018363366
1096,-0.011777734
1097,-0.010681698
1098,-0.008004386
1099,-0.020397559
1100,-0.0076897936
1101,-0.011951137
1102,-0.012397544
1103,-0.0078028585
1104,-0.014162549
1105,-0.0044373944
1106,-0.021177521
1107,-0.014422288
1108,-0.0052856263
1109,-0.005966195
1110,-0.008643743
1111,-0.00073394366
1112,-0.016143842
1113,-0.0069302605
1114,-0.011901604
1115,-0.011439004
1116,-0.0017962558
1117,-0.021636335
1118,-0.018531576
1119,-0.018152747
1120,-0.023202594
